timestamp_utc,field,old_value,new_value,observed_at_utc
2026-09-18T11:40:00Z,pres,1024.0,,2026-09-22T12:00:08Z
2026-09-18T11:40:00Z,atmp,14.8,,2026-09-22T12:00:08Z
2026-09-18T11:40:00Z,dewp,12.4,,2026-09-22T12:00:08Z
2026-09-20T06:20:00Z,dpd,19,,2026-09-22T12:00:08Z
2026-09-20T06:20:00Z,atmp,15.9,,2026-09-22T12:00:08Z
2026-09-20T06:20:00Z,dewp,14.8,,2026-09-22T12:00:08Z
2026-09-15T05:50:00Z,atmp,15.3,,2026-09-22T16:38:06Z
2026-09-15T05:50:00Z,dewp,14.5,,2026-09-22T16:38:06Z
2026-09-15T12:20:00Z,atmp,15.3,,2026-09-22T16:38:06Z
2026-09-15T12:20:00Z,dewp,14.3,,2026-09-22T16:38:06Z
2026-09-16T05:50:00Z,dpd,7,,2026-09-22T16:38:06Z
2026-09-16T05:50:00Z,atmp,16.0,,2026-09-22T16:38:06Z
2026-09-16T05:50:00Z,dewp,12.6,,2026-09-22T16:38:06Z
2026-09-18T05:50:00Z,atmp,14.9,,2026-09-22T16:38:06Z
2026-09-18T05:50:00Z,dewp,12.9,,2026-09-22T16:38:06Z
2026-09-18T11:40:00Z,wdir,340,,2026-09-22T16:38:06Z
2026-09-18T11:40:00Z,wspd,5.0,,2026-09-22T16:38:06Z
2026-09-18T11:40:00Z,gst,7.0,,2026-09-22T16:38:06Z
2026-09-18T11:40:00Z,pres,1024.0,,2026-09-22T16:38:06Z
2026-09-18T11:40:00Z,atmp,14.8,,2026-09-22T16:38:06Z
2026-09-18T11:40:00Z,dewp,12.4,,2026-09-22T16:38:06Z
2026-09-20T06:20:00Z,dpd,19,,2026-09-22T16:38:06Z
2026-09-20T06:20:00Z,atmp,15.9,,2026-09-22T16:38:06Z
2026-09-20T06:20:00Z,dewp,14.8,,2026-09-22T16:38:06Z
2026-09-15T05:50:00Z,atmp,15.3,,2026-09-22T20:04:02Z
2026-09-15T05:50:00Z,dewp,14.5,,2026-09-22T20:04:02Z
2026-09-15T12:20:00Z,atmp,15.3,,2026-09-22T20:04:02Z
2026-09-15T12:20:00Z,dewp,14.3,,2026-09-22T20:04:02Z
2026-09-16T05:50:00Z,dpd,7,,2026-09-22T20:04:02Z
2026-09-16T05:50:00Z,atmp,16.0,,2026-09-22T20:04:02Z
2026-09-16T05:50:00Z,dewp,12.6,,2026-09-22T20:04:02Z
2026-09-18T05:50:00Z,atmp,14.9,,2026-09-22T20:04:02Z
2026-09-18T05:50:00Z,dewp,12.9,,2026-09-22T20:04:02Z
2026-09-18T11:40:00Z,wdir,340,,2026-09-22T20:04:02Z
2026-09-18T11:40:00Z,wspd,5.0,,2026-09-22T20:04:02Z
2026-09-18T11:40:00Z,gst,7.0,,2026-09-22T20:04:02Z
2026-09-18T11:40:00Z,pres,1024.0,,2026-09-22T20:04:02Z
2026-09-18T11:40:00Z,atmp,14.8,,2026-09-22T20:04:02Z
2026-09-18T11:40:00Z,dewp,12.4,,2026-09-22T20:04:02Z
2026-09-20T06:20:00Z,dpd,19,,2026-09-22T20:04:02Z
2026-09-20T06:20:00Z,atmp,15.9,,2026-09-22T20:04:02Z
2026-09-20T06:20:00Z,dewp,14.8,,2026-09-22T20:04:02Z
2026-09-22T16:10:00Z,wvht,,2.4,2026-09-22T20:04:02Z
2026-09-22T16:10:00Z,apd,,6.7,2026-09-22T20:04:02Z
2026-09-22T16:10:00Z,mwd,,285,2026-09-22T20:04:02Z
2026-09-15T05:50:00Z,atmp,15.3,,2026-09-22T22:53:25Z
2026-09-15T05:50:00Z,dewp,14.5,,2026-09-22T22:53:25Z
2026-09-15T12:20:00Z,atmp,15.3,,2026-09-22T22:53:25Z
2026-09-15T12:20:00Z,dewp,14.3,,2026-09-22T22:53:25Z
2026-09-16T05:50:00Z,dpd,7,,2026-09-22T22:53:25Z
2026-09-16T05:50:00Z,atmp,16.0,,2026-09-22T22:53:25Z
2026-09-16T05:50:00Z,dewp,12.6,,2026-09-22T22:53:25Z
2026-09-18T05:50:00Z,atmp,14.9,,2026-09-22T22:53:25Z
2026-09-18T05:50:00Z,dewp,12.9,,2026-09-22T22:53:25Z
2026-09-18T11:40:00Z,wdir,340,,2026-09-22T22:53:25Z
2026-09-18T11:40:00Z,wspd,5.0,,2026-09-22T22:53:25Z
2026-09-18T11:40:00Z,gst,7.0,,2026-09-22T22:53:25Z
2026-09-18T11:40:00Z,pres,1024.0,,2026-09-22T22:53:25Z
2026-09-18T11:40:00Z,atmp,14.8,,2026-09-22T22:53:25Z
2026-09-18T11:40:00Z,dewp,12.4,,2026-09-22T22:53:25Z
2026-09-20T06:20:00Z,dpd,19,,2026-09-22T22:53:25Z
2026-09-20T06:20:00Z,atmp,15.9,,2026-09-22T22:53:25Z
2026-09-20T06:20:00Z,dewp,14.8,,2026-09-22T22:53:25Z
