timestamp_utc,field,old_value,new_value,observed_at_utc
2026-09-23T05:50:00Z,atmp,25.7,,2026-09-23T11:59:48Z
2026-09-23T05:50:00Z,wtmp,,26.4,2026-09-23T11:59:48Z
2026-09-23T05:50:00Z,dewp,22.8,,2026-09-23T11:59:48Z
2026-09-22T19:10:00Z,wdir,60,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,wspd,6.0,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,gst,7.0,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,pres,1019.0,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,atmp,25.5,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,wtmp,26.2,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,dewp,21.7,,2026-09-23T16:30:21Z
2026-09-23T05:50:00Z,dpd,11,,2026-09-23T16:30:21Z
2026-09-23T05:50:00Z,atmp,25.7,,2026-09-23T16:30:21Z
2026-09-23T05:50:00Z,dewp,22.8,,2026-09-23T16:30:21Z
2026-09-22T19:10:00Z,wdir,60,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,wspd,6.0,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,gst,7.0,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,pres,1019.0,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,atmp,25.5,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,wtmp,26.2,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,dewp,21.7,,2026-09-23T19:46:03Z
2026-09-23T05:50:00Z,dpd,11,,2026-09-23T19:46:03Z
2026-09-23T05:50:00Z,atmp,25.7,,2026-09-23T19:46:03Z
2026-09-23T05:50:00Z,dewp,22.8,,2026-09-23T19:46:03Z
2026-09-22T19:10:00Z,wdir,60,,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,wspd,6.0,,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,gst,7.0,,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,pres,1019.0,,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,atmp,25.5,,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,wtmp,26.2,,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,dewp,21.7,,2026-09-23T22:50:05Z
2026-09-23T05:50:00Z,dpd,11,,2026-09-23T22:50:05Z
2026-09-23T05:50:00Z,atmp,25.7,,2026-09-23T22:50:05Z
2026-09-23T05:50:00Z,dewp,22.8,,2026-09-23T22:50:05Z
2026-09-23T19:10:00Z,wvht,,1.8,2026-09-23T22:50:05Z
2026-09-23T19:10:00Z,apd,,6.2,2026-09-23T22:50:05Z
2026-09-23T19:10:00Z,mwd,,24,2026-09-23T22:50:05Z
2026-09-22T19:10:00Z,wdir,60,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,wspd,6.0,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,gst,7.0,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,pres,1019.0,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,atmp,25.5,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,wtmp,26.2,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,dewp,21.7,,2026-09-24T01:15:08Z
2026-09-23T05:50:00Z,dpd,11,,2026-09-24T01:15:08Z
2026-09-23T05:50:00Z,atmp,25.7,,2026-09-24T01:15:08Z
2026-09-23T05:50:00Z,dewp,22.8,,2026-09-24T01:15:08Z
2026-09-22T19:10:00Z,wdir,60,,2026-09-24T06:35:43Z
2026-09-22T19:10:00Z,wspd,6.0,,2026-09-24T06:35:43Z
2026-09-22T19:10:00Z,gst,7.0,,2026-09-24T06:35:43Z
2026-09-22T19:10:00Z,pres,1019.0,,2026-09-24T06:35:43Z
2026-09-22T19:10:00Z,atmp,25.5,,2026-09-24T06:35:43Z
2026-09-22T19:10:00Z,wtmp,26.2,,2026-09-24T06:35:43Z
2026-09-22T19:10:00Z,dewp,21.7,,2026-09-24T06:35:43Z
2026-09-23T05:50:00Z,dpd,11,,2026-09-24T06:35:43Z
2026-09-23T05:50:00Z,atmp,25.7,,2026-09-24T06:35:43Z
2026-09-23T05:50:00Z,dewp,22.8,,2026-09-24T06:35:43Z
