timestamp_utc,wtmp,wvht,dpd,mwd,atmp,wspd,wdir
2023-06-12T12:00:00Z,,2.02,7.14,88,25.2,8.3,83
2023-06-12T13:00:00Z,,2.02,7.14,90,25.2,8.2,79
2023-06-12T14:00:00Z,,2.13,8.33,112,24.6,6.7,75
2023-06-12T15:00:00Z,,2.21,8.33,112,24.6,8.7,95
2023-06-12T16:00:00Z,,2.11,8.33,110,24.4,8.0,64
2023-06-12T17:00:00Z,,2.25,7.69,104,24.8,8.5,91
2023-06-12T18:00:00Z,,2.01,8.33,110,25.3,8.8,79
2023-06-12T19:00:00Z,,2.01,7.69,96,25.4,8.2,80
2023-06-12T20:00:00Z,,2.21,7.14,91,25.3,7.9,78
2023-06-12T21:00:00Z,,2.02,8.33,109,25.3,7.3,85
2023-06-12T22:00:00Z,,2.07,7.14,99,25.4,7.1,85
2023-06-12T23:00:00Z,,1.98,7.14,92,25.4,7.9,73
2023-06-13T00:00:00Z,,2.02,7.14,96,25.5,7.8,66
2023-06-13T01:00:00Z,,2.07,7.69,96,25.5,8.2,69
2023-06-13T02:00:00Z,,2.19,8.33,102,25.5,8.0,74
2023-06-13T03:00:00Z,,2.01,7.69,96,25.5,7.8,72
2023-06-13T04:00:00Z,,1.98,7.69,99,25.5,7.5,74
2023-06-13T05:00:00Z,,2.04,7.69,98,25.4,8.0,78
2023-06-13T06:00:00Z,,2.04,7.14,96,25.4,8.5,76
2023-06-13T07:00:00Z,,2.03,7.69,97,25.3,8.9,70
2023-06-13T08:00:00Z,,2.28,7.69,79,25.4,9.2,69
2023-06-13T09:00:00Z,,2.13,7.69,83,25.3,9.5,70
2023-06-13T10:00:00Z,,2.22,8.33,103,25.3,9.0,77
2023-06-13T11:00:00Z,,2.10,7.69,100,25.2,9.3,80
2023-06-13T12:00:00Z,,2.12,7.69,93,25.2,8.5,84
2023-06-13T13:00:00Z,,2.11,6.25,88,25.2,8.7,81
2023-06-13T14:00:00Z,,2.17,8.33,108,25.1,8.9,82
2023-06-13T15:00:00Z,,2.07,8.33,114,25.2,8.4,80
2023-06-13T16:00:00Z,,2.14,7.69,99,25.1,8.5,79
2023-06-13T17:00:00Z,,2.01,7.69,100,25.4,8.8,73
2023-06-13T18:00:00Z,,1.93,7.69,104,25.3,8.7,73
2023-06-13T19:00:00Z,,2.08,8.33,100,25.4,8.6,74
2023-06-13T20:00:00Z,,2.17,7.14,83,25.6,7.8,80
2023-06-13T21:00:00Z,,2.02,8.33,100,25.5,7.7,76
2023-06-13T22:00:00Z,,1.95,7.69,97,25.5,7.2,84
2023-06-13T23:00:00Z,,1.77,8.33,90,25.5,6.7,82
2023-06-14T00:00:00Z,,1.94,7.69,101,25.5,7.4,77
2023-06-14T01:00:00Z,,2.13,8.33,100,25.5,7.8,77
2023-06-14T02:00:00Z,,2.10,8.33,106,25.5,7.6,81
2023-06-14T03:00:00Z,,1.97,7.69,96,25.7,7.5,77
2023-06-14T04:00:00Z,,2.01,7.69,106,25.7,8.3,77
2023-06-14T05:00:00Z,,1.96,8.33,110,25.5,7.5,74
2023-06-14T06:00:00Z,,1.95,8.33,100,25.5,8.1,80
2023-06-14T07:00:00Z,,1.97,8.33,99,25.5,9.1,85
2023-06-14T08:00:00Z,,2.16,7.69,107,25.5,8.8,77
2023-06-14T09:00:00Z,,2.11,8.33,104,25.4,8.7,77
2023-06-14T10:00:00Z,,2.04,9.09,102,25.3,8.1,75
2023-06-14T11:00:00Z,,2.05,8.33,94,25.3,8.5,79
2023-06-14T12:00:00Z,,2.07,8.33,99,25.3,7.4,83
2023-06-14T13:00:00Z,,2.12,8.33,90,25.2,7.6,71
2023-06-14T14:00:00Z,,2.06,8.33,96,25.2,8.1,72
2023-06-14T15:00:00Z,,2.10,8.33,90,25.2,8.5,83
2023-06-14T16:00:00Z,,2.11,8.33,100,25.2,7.6,81
2023-06-14T17:00:00Z,,2.02,8.33,99,25.3,7.1,77
2023-06-14T18:00:00Z,,1.96,8.33,91,25.5,7.7,75
2023-06-14T19:00:00Z,,1.92,8.33,89,25.6,8.9,81
2023-06-14T20:00:00Z,,2.04,9.09,97,25.6,8.6,77
2023-06-14T21:00:00Z,,2.06,8.33,96,25.6,8.8,81
2023-06-14T22:00:00Z,,2.17,7.69,74,25.6,9.0,84
2023-06-14T23:00:00Z,,2.22,8.33,82,25.5,8.7,82
2023-06-15T00:00:00Z,,2.09,8.33,88,25.6,8.8,82
2023-06-15T01:00:00Z,,2.11,8.33,76,25.6,8.9,84
2023-06-15T02:00:00Z,,2.04,8.33,86,25.6,8.7,80
2023-06-15T03:00:00Z,,2.08,8.33,90,25.6,8.6,89
2023-06-15T04:00:00Z,,2.13,8.33,79,25.6,8.2,85
2023-06-15T05:00:00Z,,2.06,8.33,103,25.5,8.0,79
2023-06-15T06:00:00Z,,2.24,8.33,86,25.5,8.5,81
2023-06-15T07:00:00Z,,2.04,7.69,99,25.4,8.0,83
2023-06-15T08:00:00Z,,2.24,8.33,99,25.4,8.1,76
2023-06-15T09:00:00Z,,2.19,8.33,99,25.4,8.0,77
2023-06-15T10:00:00Z,,2.04,7.69,100,25.3,7.8,76
2023-06-15T11:00:00Z,,2.06,8.33,81,25.2,7.4,78
2023-06-15T12:00:00Z,,2.17,9.09,103,25.2,7.3,85
2023-06-15T13:00:00Z,,2.06,8.33,102,25.0,8.0,70
2023-06-15T14:00:00Z,,2.17,8.33,99,25.1,7.5,76
2023-06-15T15:00:00Z,,1.98,8.33,87,25.1,7.8,77
2023-06-15T16:00:00Z,,2.22,8.33,102,25.1,7.8,78
2023-06-15T17:00:00Z,,1.96,8.33,95,25.3,7.0,70
2023-06-15T18:00:00Z,,1.97,8.33,99,25.3,7.8,68
2023-06-15T19:00:00Z,,1.97,8.33,107,25.3,8.2,80
2023-06-15T20:00:00Z,,1.88,8.33,103,25.5,8.0,82
2023-06-15T21:00:00Z,,1.87,9.09,100,25.5,7.9,83
2023-06-15T22:00:00Z,,1.82,8.33,101,25.6,7.1,84
2023-06-15T23:00:00Z,,2.00,7.69,93,25.6,7.6,85
2023-06-16T00:00:00Z,,1.77,8.33,90,25.5,7.3,82
2023-06-16T01:00:00Z,,1.78,8.33,118,25.6,7.3,77
2023-06-16T02:00:00Z,,1.86,8.33,109,25.6,6.7,72
2023-06-16T03:00:00Z,,1.95,9.09,109,25.6,7.6,67
2023-06-16T04:00:00Z,,1.92,8.33,99,25.6,7.7,74
2023-06-16T05:00:00Z,,2.01,8.33,95,25.6,7.7,85
2023-06-16T06:00:00Z,,1.92,8.33,91,25.5,8.1,77
2023-06-16T07:00:00Z,,1.97,8.33,95,25.5,8.0,86
2023-06-16T08:00:00Z,,1.86,8.33,90,25.4,8.3,77
2023-06-16T09:00:00Z,,1.96,8.33,103,25.4,8.6,89
2023-06-16T10:00:00Z,,1.97,8.33,98,25.3,8.1,75
2023-06-16T11:00:00Z,,1.84,8.33,88,25.3,7.4,78
2023-06-16T12:00:00Z,,1.95,9.09,85,25.2,7.2,81
2023-06-16T13:00:00Z,,1.93,8.33,89,25.1,7.4,84
2023-06-16T14:00:00Z,,1.99,9.09,94,25.1,6.8,80
2023-06-16T15:00:00Z,,2.11,8.33,94,25.1,7.3,77
2023-06-16T16:00:00Z,,1.91,8.33,87,25.2,6.6,84
2023-06-16T17:00:00Z,,2.00,9.09,83,25.2,7.9,86
2023-06-16T18:00:00Z,,2.01,9.09,83,25.2,8.0,87
2023-06-16T19:00:00Z,,2.01,8.33,81,25.3,7.4,84
2023-06-16T20:00:00Z,,2.03,8.33,91,25.5,8.5,84
2023-06-16T21:00:00Z,,1.91,8.33,81,25.5,8.7,89
2023-06-16T22:00:00Z,,2.06,8.33,91,25.5,8.4,86
2023-06-16T23:00:00Z,,1.93,6.25,84,25.4,7.7,87
2023-06-17T00:00:00Z,,1.93,8.33,89,25.6,8.0,86
2023-06-17T01:00:00Z,,1.98,8.33,99,25.6,7.9,73
2023-06-17T02:00:00Z,,1.94,8.33,96,25.5,7.6,87
2023-06-17T03:00:00Z,,1.85,8.33,93,25.5,8.8,81
2023-06-17T04:00:00Z,,1.90,8.33,86,25.7,8.4,78
2023-06-17T05:00:00Z,,1.97,8.33,87,25.6,8.8,79
2023-06-17T06:00:00Z,,2.14,8.33,85,25.5,8.4,88
2023-06-17T07:00:00Z,,2.05,8.33,95,25.6,8.5,83
2023-06-17T08:00:00Z,,2.04,8.33,86,25.5,8.7,89
2023-06-17T09:00:00Z,,2.03,8.33,91,25.3,7.8,86
2023-06-17T10:00:00Z,,2.15,8.33,87,25.3,8.0,88
2023-06-17T11:00:00Z,,2.10,8.33,93,25.3,7.7,91
2023-06-17T12:00:00Z,,1.99,8.33,94,25.3,8.2,87
2023-06-17T13:00:00Z,,2.04,7.69,96,25.2,7.7,88
2023-06-17T14:00:00Z,,1.98,8.33,99,25.1,7.9,81
2023-06-17T15:00:00Z,,1.93,7.69,102,24.6,6.8,102
2023-06-17T16:00:00Z,,1.99,7.69,89,25.2,7.5,79
2023-06-17T17:00:00Z,,1.86,7.69,100,25.3,7.8,75
2023-06-17T18:00:00Z,,1.99,7.69,88,25.4,7.9,79
2023-06-17T19:00:00Z,,1.96,8.33,94,25.5,7.8,85
2023-06-17T20:00:00Z,,1.85,8.33,91,25.5,8.1,82
2023-06-17T21:00:00Z,,1.76,7.69,95,25.5,8.1,79
2023-06-17T22:00:00Z,,1.95,8.33,94,25.5,8.4,91
2023-06-17T23:00:00Z,,1.83,8.33,105,25.5,8.3,93
2023-06-18T00:00:00Z,,1.92,8.33,97,25.5,8.2,90
2023-06-18T01:00:00Z,,1.88,8.33,107,25.7,7.6,83
2023-06-18T02:00:00Z,,1.92,8.33,102,25.7,8.1,82
2023-06-18T03:00:00Z,,1.88,8.33,104,25.6,8.1,73
2023-06-18T04:00:00Z,,1.96,7.69,84,25.6,8.2,81
2023-06-18T05:00:00Z,,1.97,8.33,104,25.5,7.8,83
2023-06-18T06:00:00Z,,1.89,8.33,98,25.5,8.2,82
2023-06-18T07:00:00Z,,1.90,7.69,90,25.4,8.0,85
2023-06-18T08:00:00Z,,1.84,7.69,94,25.3,8.3,82
2023-06-18T09:00:00Z,,1.90,8.33,105,25.3,8.5,89
2023-06-18T10:00:00Z,,1.88,8.33,99,25.2,7.7,87
2023-06-18T11:00:00Z,,1.94,8.33,89,25.2,6.9,82
2023-06-18T12:00:00Z,,2.02,7.69,91,25.2,7.4,83
2023-06-18T13:00:00Z,,1.95,8.33,105,25.1,7.2,81
2023-06-18T14:00:00Z,,1.89,9.09,99,25.2,7.9,80
2023-06-18T15:00:00Z,,1.82,7.69,97,25.1,6.5,88
2023-06-18T16:00:00Z,,1.66,9.09,109,25.2,6.8,84
2023-06-18T17:00:00Z,,1.85,9.09,108,25.2,6.5,83
2023-06-18T18:00:00Z,,1.90,8.33,97,25.5,7.5,73
2023-06-18T19:00:00Z,,1.89,7.69,100,25.5,7.9,83
2023-06-18T20:00:00Z,,2.01,8.33,116,25.6,7.5,75
2023-06-18T21:00:00Z,,1.86,8.33,101,25.6,7.6,77
2023-06-18T22:00:00Z,,1.81,14.81,270,25.5,7.5,77
2023-06-18T23:00:00Z,,1.92,7.69,86,25.5,6.6,90
2023-06-19T00:00:00Z,,1.71,8.33,109,25.5,6.7,88
2023-06-19T01:00:00Z,,1.93,7.69,100,25.6,6.9,94
2023-06-19T02:00:00Z,,1.81,8.33,113,25.6,6.5,87
2023-06-19T03:00:00Z,,1.78,9.09,109,25.7,6.6,85
2023-06-19T04:00:00Z,,1.76,9.09,105,25.6,6.4,89
2023-06-19T05:00:00Z,,1.74,8.33,107,25.5,6.0,88
2023-06-19T06:00:00Z,,1.72,8.33,107,25.5,5.7,84
2023-06-19T07:00:00Z,,1.72,9.09,101,25.5,5.4,85
2023-06-19T08:00:00Z,,1.81,8.33,104,25.4,5.5,84
2023-06-19T09:00:00Z,,1.74,8.33,107,25.4,5.0,78
2023-06-19T10:00:00Z,,1.71,7.69,100,25.4,5.3,72
2023-06-19T11:00:00Z,,1.80,8.33,102,25.1,4.8,72
2023-06-19T12:00:00Z,,1.54,8.33,100,25.1,5.1,80
2023-06-19T13:00:00Z,,1.64,8.33,99,25.0,5.9,92
2023-06-19T14:00:00Z,,1.62,7.69,99,25.0,5.8,82
2023-06-19T15:00:00Z,,1.70,8.33,112,25.0,6.1,74
2023-06-19T16:00:00Z,,1.64,8.33,109,24.9,5.7,74
2023-06-19T17:00:00Z,,1.79,8.33,99,25.1,5.9,68
2023-06-19T18:00:00Z,,1.61,8.33,92,25.3,5.5,73
2023-06-19T19:00:00Z,,1.60,12.90,288,25.3,6.2,83
2023-06-19T20:00:00Z,,1.69,12.90,335,25.5,6.0,77
2023-06-19T21:00:00Z,,1.71,13.79,332,24.8,5.9,77
2023-06-19T22:00:00Z,,1.64,12.90,324,25.1,6.0,73
2023-06-19T23:00:00Z,,1.58,12.90,337,25.1,4.8,79
2023-06-20T00:00:00Z,,1.79,12.90,308,25.3,5.4,80
2023-06-20T01:00:00Z,,1.82,12.90,321,25.3,6.0,88
2023-06-20T02:00:00Z,,1.88,12.90,321,25.4,5.8,88
2023-06-20T03:00:00Z,,1.91,12.90,320,25.5,5.2,75
2023-06-20T04:00:00Z,,1.83,12.90,343,24.5,6.9,68
2023-06-20T05:00:00Z,,1.80,12.90,348,25.2,6.4,85
2023-06-20T06:00:00Z,,1.74,12.90,329,25.0,5.2,100
2023-06-20T07:00:00Z,,1.69,12.12,322,24.2,4.6,86
2023-06-20T08:00:00Z,,1.76,12.12,342,25.1,5.1,97
2023-06-20T09:00:00Z,,1.66,8.33,107,25.5,6.2,97
2023-06-20T10:00:00Z,,1.69,12.12,317,25.5,5.7,96
2023-06-20T11:00:00Z,,1.75,12.12,318,25.3,4.4,99
2023-06-20T12:00:00Z,,1.70,12.12,316,25.3,5.7,99
2023-06-20T13:00:00Z,,1.64,11.43,330,25.2,5.5,107
2023-06-20T14:00:00Z,,1.75,12.12,324,25.1,5.5,96
2023-06-20T15:00:00Z,,1.50,12.12,306,25.1,5.4,99
2023-06-20T16:00:00Z,,1.68,11.43,336,25.3,5.5,90
2023-06-20T17:00:00Z,,1.65,8.33,96,25.4,5.5,86
2023-06-20T18:00:00Z,,1.70,12.12,282,25.5,5.7,84
2023-06-20T19:00:00Z,,1.53,12.12,292,25.5,5.7,80
2023-06-20T20:00:00Z,,1.72,12.12,315,25.4,5.9,80
2023-06-20T21:00:00Z,,1.62,10.81,357,25.4,5.7,68
2023-06-20T22:00:00Z,,1.67,12.12,328,25.4,6.0,80
2023-06-20T23:00:00Z,,1.62,9.09,84,25.4,6.1,73
2023-06-21T00:00:00Z,,1.65,8.33,86,25.6,6.7,73
2023-06-21T01:00:00Z,,1.68,8.33,82,25.5,6.6,68
2023-06-21T02:00:00Z,,1.49,11.43,330,25.6,6.4,62
2023-06-21T03:00:00Z,,1.62,11.43,321,25.7,6.7,70
2023-06-21T04:00:00Z,,1.60,10.81,354,25.7,6.2,68
2023-06-21T05:00:00Z,,1.62,8.33,100,25.6,6.3,65
2023-06-21T06:00:00Z,,1.65,11.43,312,25.5,6.7,77
2023-06-21T07:00:00Z,,1.55,10.81,302,25.5,7.2,72
2023-06-21T08:00:00Z,,1.52,10.81,337,25.5,6.4,76
2023-06-21T09:00:00Z,,1.58,9.09,86,25.5,6.5,79
2023-06-21T10:00:00Z,,1.45,10.81,301,25.4,6.2,78
2023-06-21T11:00:00Z,,1.59,11.43,305,25.3,6.2,85
2023-06-21T12:00:00Z,,1.44,10.81,264,25.3,5.9,80
2023-06-21T13:00:00Z,,1.53,10.00,33,25.2,6.4,84
2023-06-21T14:00:00Z,,1.53,11.43,325,25.2,6.6,81
2023-06-21T15:00:00Z,,1.62,10.81,62,25.1,6.9,90
2023-06-21T16:00:00Z,,1.60,10.81,13,25.1,6.9,80
2023-06-21T17:00:00Z,,1.57,8.33,105,25.4,7.2,76
2023-06-21T18:00:00Z,,1.73,8.33,86,25.5,8.0,77
2023-06-21T19:00:00Z,,1.69,9.09,85,25.6,7.5,85
2023-06-21T20:00:00Z,,1.64,8.33,90,25.3,6.9,81
2023-06-21T21:00:00Z,,1.60,10.00,72,25.5,7.6,89
2023-06-21T22:00:00Z,,1.68,9.09,70,25.5,6.9,89
2023-06-21T23:00:00Z,,1.72,9.09,91,25.7,7.2,84
2023-06-22T00:00:00Z,,1.68,8.33,96,25.8,7.1,90
2023-06-22T01:00:00Z,,1.67,9.09,97,25.8,6.9,86
2023-06-22T02:00:00Z,,1.62,8.33,98,25.9,7.0,76
2023-06-22T03:00:00Z,,1.65,9.09,90,25.8,7.4,77
2023-06-22T04:00:00Z,,1.65,8.33,94,25.8,7.1,80
2023-06-22T05:00:00Z,,1.65,9.09,99,25.6,7.5,75
2023-06-22T06:00:00Z,,1.71,8.33,100,25.6,7.5,68
2023-06-22T07:00:00Z,,1.80,9.09,88,25.6,7.1,75
2023-06-22T08:00:00Z,,1.64,9.09,89,25.5,7.7,73
2023-06-22T09:00:00Z,,1.78,9.09,99,25.5,7.1,82
2023-06-22T10:00:00Z,,1.81,8.33,99,25.4,7.6,72
2023-06-22T11:00:00Z,,1.73,8.33,94,25.3,6.7,82
2023-06-22T12:00:00Z,,1.73,9.09,103,25.3,7.1,84
2023-06-22T13:00:00Z,,1.73,8.33,96,25.2,8.1,77
2023-06-22T14:00:00Z,,1.78,6.25,83,25.3,7.3,83
2023-06-22T15:00:00Z,,1.80,6.67,80,25.2,7.7,79
2023-06-22T16:00:00Z,,1.79,9.09,89,25.2,7.5,86
2023-06-22T17:00:00Z,,1.86,8.33,96,25.3,7.9,82
2023-06-22T18:00:00Z,,1.80,6.25,84,25.5,8.7,81
2023-06-22T19:00:00Z,,1.91,6.67,82,25.5,8.9,83
2023-06-22T20:00:00Z,,1.84,8.33,89,25.6,8.8,86
2023-06-22T21:00:00Z,,2.04,7.14,75,25.6,8.2,84
2023-06-22T22:00:00Z,,1.86,7.69,76,25.6,8.2,74
2023-06-22T23:00:00Z,,1.88,7.69,84,25.6,8.3,78
2023-06-23T00:00:00Z,,2.01,7.69,74,25.6,9.1,79
2023-06-23T01:00:00Z,,2.06,7.69,80,25.7,8.5,73
2023-06-23T02:00:00Z,,2.12,6.25,74,25.6,9.6,82
2023-06-23T03:00:00Z,,2.03,7.69,80,25.8,9.8,78
2023-06-23T04:00:00Z,,2.11,8.33,80,25.6,10.7,80
2023-06-23T05:00:00Z,,2.07,8.33,82,25.4,9.3,79
2023-06-23T06:00:00Z,,1.92,6.67,82,25.5,9.4,81
2023-06-23T07:00:00Z,,1.98,8.33,85,25.4,9.7,85
2023-06-23T08:00:00Z,,2.06,8.33,92,25.4,9.1,80
2023-06-23T09:00:00Z,,2.00,8.33,89,25.6,8.9,86
2023-06-23T10:00:00Z,,2.00,8.33,78,25.5,9.1,80
2023-06-23T11:00:00Z,,2.11,7.14,68,25.3,9.2,74
2023-06-23T12:00:00Z,,2.09,7.14,83,25.0,7.9,84
2023-06-23T13:00:00Z,,2.30,7.69,68,25.2,8.1,80
2023-06-23T14:00:00Z,,2.21,7.69,77,25.3,8.3,78
2023-06-23T15:00:00Z,,2.30,7.69,76,24.4,10.4,70
2023-06-23T16:00:00Z,,2.27,8.33,66,25.2,9.2,76
2023-06-23T17:00:00Z,,2.14,7.69,71,25.1,9.0,77
2023-06-23T18:00:00Z,,2.07,7.69,72,25.4,8.4,81
2023-06-23T19:00:00Z,,2.13,7.69,69,25.3,8.7,84
2023-06-23T20:00:00Z,,2.27,8.33,74,25.5,9.1,90
2023-06-23T21:00:00Z,,2.15,8.33,77,25.6,9.4,89
2023-06-23T22:00:00Z,,2.25,8.33,72,25.4,9.5,86
2023-06-23T23:00:00Z,,2.29,7.69,69,25.5,9.5,80
2023-06-24T00:00:00Z,,2.30,7.14,74,25.5,9.2,78
2023-06-24T01:00:00Z,,2.35,7.14,78,25.7,8.3,87
2023-06-24T02:00:00Z,,2.47,7.69,63,24.9,8.5,72
2023-06-24T03:00:00Z,,2.33,7.69,75,25.8,9.2,79
2023-06-24T04:00:00Z,,2.14,7.14,73,25.8,9.6,76
2023-06-24T05:00:00Z,,2.35,7.69,67,25.8,10.0,82
2023-06-24T06:00:00Z,,2.42,8.33,76,25.8,9.7,85
2023-06-24T07:00:00Z,,2.37,8.33,71,25.8,9.6,83
2023-06-24T08:00:00Z,,2.32,7.69,69,25.7,9.1,77
2023-06-24T09:00:00Z,,2.46,7.69,78,25.6,9.5,83
2023-06-24T10:00:00Z,,2.53,7.14,74,25.6,8.9,85
2023-06-24T11:00:00Z,,2.66,7.69,76,25.5,9.1,85
2023-06-24T12:00:00Z,,2.48,16.00,150,25.5,9.3,85
2023-06-24T13:00:00Z,,2.62,8.33,70,25.5,9.6,87
2023-06-24T14:00:00Z,,2.55,7.69,69,25.4,9.2,81
2023-06-24T15:00:00Z,,2.61,7.14,75,25.4,8.7,85
2023-06-24T16:00:00Z,,2.46,7.69,65,25.5,9.6,91
2023-06-24T17:00:00Z,,2.46,16.00,155,25.5,9.5,87
2023-06-24T18:00:00Z,,2.53,7.69,62,24.9,9.6,85
2023-06-24T19:00:00Z,,2.58,7.69,73,25.5,9.2,81
2023-06-24T20:00:00Z,,2.49,7.69,81,25.7,10.3,80
2023-06-24T21:00:00Z,,2.42,8.33,72,25.5,10.1,76
2023-06-24T22:00:00Z,,2.75,8.33,71,24.9,10.3,94
2023-06-24T23:00:00Z,,2.77,7.69,87,25.4,10.0,79
2023-06-25T00:00:00Z,,2.76,7.69,80,25.4,10.1,79
2023-06-25T01:00:00Z,,2.78,7.69,88,25.6,10.7,80
2023-06-25T02:00:00Z,,2.63,9.09,77,25.7,10.4,74
2023-06-25T03:00:00Z,,2.92,9.09,76,25.8,9.3,80
2023-06-25T04:00:00Z,,2.81,7.69,82,25.9,9.8,80
2023-06-25T05:00:00Z,,2.80,8.33,81,25.7,9.6,87
2023-06-25T06:00:00Z,,2.92,9.09,72,25.6,8.9,82
2023-06-25T07:00:00Z,,2.57,9.09,87,25.6,9.2,79
2023-06-25T08:00:00Z,,2.64,7.69,84,25.6,10.0,79
2023-06-25T09:00:00Z,,2.58,8.33,88,25.6,9.9,74
2023-06-25T10:00:00Z,,2.83,9.09,78,25.5,10.0,82
2023-06-25T11:00:00Z,,2.57,9.09,78,25.5,9.1,79
2023-06-25T12:00:00Z,,2.59,9.09,83,25.2,9.7,79
2023-06-25T13:00:00Z,,2.67,8.33,79,25.1,9.7,76
2023-06-25T14:00:00Z,,2.85,8.33,78,25.3,10.1,75
2023-06-25T15:00:00Z,,2.71,9.09,83,25.1,9.9,72
2023-06-25T16:00:00Z,,2.87,9.09,72,25.3,10.8,70
2023-06-25T17:00:00Z,,2.97,9.09,76,25.4,10.8,70
2023-06-25T18:00:00Z,,3.12,7.69,76,25.7,10.7,77
2023-06-25T19:00:00Z,,3.02,8.33,86,25.4,11.0,80
2023-06-25T20:00:00Z,,3.13,8.33,80,25.6,11.5,82
2023-06-25T21:00:00Z,,3.08,8.33,76,25.6,10.2,79
2023-06-25T22:00:00Z,,2.91,9.09,82,25.5,9.8,80
2023-06-25T23:00:00Z,,2.94,8.33,77,25.5,10.9,78
2023-06-26T00:00:00Z,,2.73,8.33,71,25.4,11.2,68
2023-06-26T01:00:00Z,,2.92,8.33,76,25.3,10.7,68
2023-06-26T02:00:00Z,,2.88,9.09,69,25.6,10.1,68
2023-06-26T03:00:00Z,,3.07,9.09,76,25.6,10.4,69
2023-06-26T04:00:00Z,,3.02,9.09,65,25.7,10.5,70
2023-06-26T05:00:00Z,,2.78,9.09,80,25.6,10.4,70
2023-06-26T06:00:00Z,,2.73,9.09,74,25.7,10.4,70
2023-06-26T07:00:00Z,,2.84,9.09,76,25.7,10.6,69
2023-06-26T08:00:00Z,,2.84,9.09,76,25.6,11.1,73
2023-06-26T09:00:00Z,,2.76,8.33,81,25.5,10.6,73
2023-06-26T10:00:00Z,,2.99,9.09,80,25.6,11.1,72
2023-06-26T11:00:00Z,,3.06,9.09,81,24.8,10.9,76
2023-06-26T12:00:00Z,,3.32,9.09,75,25.3,11.0,71
2023-06-26T13:00:00Z,,3.13,9.09,74,25.4,11.4,74
2023-06-26T14:00:00Z,,3.21,8.33,83,25.4,10.8,77
2023-06-26T15:00:00Z,,2.92,7.69,67,25.4,10.6,72
2023-06-26T16:00:00Z,,3.00,8.33,84,25.3,10.2,73
2023-06-26T17:00:00Z,,2.92,8.33,79,25.4,10.6,77
2023-06-26T18:00:00Z,,2.99,8.33,83,25.4,10.3,70
2023-06-26T19:00:00Z,,3.10,8.33,79,25.6,10.8,72
2023-06-26T20:00:00Z,,2.89,7.14,77,25.5,10.1,79
2023-06-26T21:00:00Z,,2.96,16.00,149,25.5,9.8,72
2023-06-26T22:00:00Z,,2.62,8.33,81,25.5,10.0,71
2023-06-26T23:00:00Z,,3.12,7.69,79,25.5,9.8,67
2023-06-27T00:00:00Z,,2.99,9.09,84,25.6,9.3,74
2023-06-27T01:00:00Z,,2.87,8.33,87,25.6,10.1,77
2023-06-27T02:00:00Z,,2.94,9.09,85,25.7,9.3,79
2023-06-27T03:00:00Z,,2.89,9.09,83,25.8,8.9,75
2023-06-27T04:00:00Z,,2.90,8.33,79,25.8,9.3,75
2023-06-27T05:00:00Z,,2.66,9.09,94,25.6,9.4,75
2023-06-27T06:00:00Z,,2.85,8.33,83,25.6,9.4,77
2023-06-27T07:00:00Z,,2.84,9.09,78,25.6,8.7,77
2023-06-27T08:00:00Z,,2.84,7.69,92,25.6,9.8,80
2023-06-27T09:00:00Z,,2.85,8.33,76,25.6,9.3,76
2023-06-27T10:00:00Z,,2.79,7.69,74,25.6,9.2,79
2023-06-27T11:00:00Z,,2.68,7.69,84,25.4,9.5,76
2023-06-27T12:00:00Z,,2.87,9.09,89,25.4,8.7,77
2023-06-27T13:00:00Z,,2.69,7.69,90,25.3,9.6,79
2023-06-27T14:00:00Z,,2.60,9.09,88,25.3,9.8,81
2023-06-27T15:00:00Z,,2.69,8.33,88,25.3,10.0,83
2023-06-27T16:00:00Z,,2.63,8.33,89,25.3,10.3,79
2023-06-27T17:00:00Z,,2.55,7.69,72,25.4,9.1,81
2023-06-27T18:00:00Z,,2.52,8.33,76,25.5,8.3,83
2023-06-27T19:00:00Z,,2.66,8.33,92,25.6,8.0,83
2023-06-27T20:00:00Z,,2.72,9.09,93,25.6,7.4,78
2023-06-27T21:00:00Z,,2.76,8.33,74,25.6,7.4,78
2023-06-27T22:00:00Z,,2.43,8.33,75,25.5,7.6,75
2023-06-27T23:00:00Z,,2.43,8.33,80,25.6,6.8,83
2023-06-28T00:00:00Z,,2.47,8.33,86,25.6,6.7,83
2023-06-28T01:00:00Z,,2.43,9.09,90,25.6,7.3,73
2023-06-28T02:00:00Z,,2.24,9.09,98,25.7,7.1,72
2023-06-28T03:00:00Z,,2.10,7.69,81,25.7,7.7,72
2023-06-28T04:00:00Z,,2.19,8.33,84,25.7,8.1,76
2023-06-28T05:00:00Z,,2.05,7.69,84,25.6,7.6,78
2023-06-28T06:00:00Z,,2.11,8.33,76,25.6,8.4,73
2023-06-28T07:00:00Z,,2.26,9.09,95,25.6,8.1,73
2023-06-28T08:00:00Z,,2.14,7.69,81,25.6,7.7,79
2023-06-28T09:00:00Z,,2.05,9.09,93,25.6,8.3,79
2023-06-28T10:00:00Z,,2.22,9.09,100,25.4,8.6,81
2023-06-28T11:00:00Z,,2.25,8.33,92,25.4,8.5,78
2023-06-28T12:00:00Z,,2.09,8.33,93,25.4,8.0,69
2023-06-28T13:00:00Z,,2.04,9.09,97,25.3,8.5,77
2023-06-28T14:00:00Z,,2.23,9.09,102,25.1,6.7,75
