period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,status,blocker,exit_depth_m,path_km
2.703,0.3700,249.65,0.5,250.44,0.97432,250.44,0.98056,deep,,11.5,3.99
2.703,0.3700,250.15,0.5,250.71,0.97432,250.71,0.98621,deep,,11.5,3.98
2.703,0.3700,250.65,0.5,251.93,0.97432,251.93,0.98131,deep,,11.4,3.96
2.703,0.3700,251.15,0.5,251.41,0,251.41,0,deep,Point Loma peninsula,11.5,3.96
2.703,0.3700,251.65,0.5,148.24,0,251.93,0.00046,land,Point Loma peninsula,0.3,3.64
2.703,0.3700,252.15,0.5,253.34,0,253.34,0,deep,Point Loma peninsula,11.5,3.92
2.703,0.3700,252.65,0.5,255.74,0,255.74,0,deep,Point Loma peninsula,11.5,3.92
2.703,0.3700,253.15,0.5,254.04,0,254.04,0,deep,Point Loma peninsula,11.4,3.90
2.703,0.3700,253.65,0.5,257.00,0,257.00,0,deep,Point Loma peninsula,11.4,3.88
2.703,0.3700,254.15,0.5,258.21,0,258.21,0,deep,Point Loma peninsula,11.4,3.84
2.703,0.3700,254.65,0.5,255.59,0,255.59,0,deep,Point Loma peninsula,11.4,3.84
2.703,0.3700,255.15,0.5,252.25,0,252.25,0,deep,Point Loma peninsula,11.5,3.85
2.703,0.3700,255.65,0.5,255.23,0,255.23,0,deep,Point Loma peninsula,11.6,3.82
2.703,0.3700,256.15,0.5,256.68,0,256.68,0,deep,Point Loma peninsula,11.5,3.84
2.703,0.3700,256.65,0.5,259.73,0,259.73,0,deep,Point Loma peninsula,11.4,3.87
2.703,0.3700,257.15,0.5,259.58,0,259.58,0,deep,Point Loma peninsula,11.4,3.86
2.703,0.3700,257.65,0.5,259.28,0,259.28,0,deep,Point Loma peninsula,11.5,3.84
2.703,0.3700,258.15,0.5,260.88,0,251.93,0.00042,land,Point Loma peninsula,0.1,3.53
2.703,0.3700,258.65,0.5,251.77,0,251.77,0,deep,Point Loma peninsula,11.4,3.83
2.703,0.3700,259.15,0.5,262.65,0,262.65,0,deep,Point Loma peninsula,11.4,3.76
2.703,0.3700,259.65,0.5,265.80,0,265.80,0,deep,Point Loma peninsula,11.4,3.75
2.703,0.3700,260.15,0.5,267.82,0,267.82,0,deep,Point Loma peninsula,11.5,3.76
2.703,0.3700,260.65,0.5,259.70,0,259.70,0,deep,Point Loma peninsula,11.4,3.75
2.703,0.3700,261.15,0.5,264.25,0,264.25,0,deep,Point Loma peninsula,11.5,3.76
2.703,0.3700,261.65,0.5,266.45,0,266.45,0,deep,Point Loma peninsula,11.4,3.76
2.703,0.3700,262.15,0.5,264.95,0,264.95,0,deep,Point Loma peninsula,11.5,3.76
2.703,0.3700,262.65,0.5,270.25,0,270.25,0,deep,Point Loma peninsula,11.5,3.74
2.703,0.3700,263.15,0.5,262.47,0,262.47,0,deep,Point Loma peninsula,11.6,3.74
2.703,0.3700,263.65,0.5,269.45,0,269.45,0,deep,Point Loma peninsula,11.4,3.74
2.703,0.3700,264.15,0.5,281.06,0,281.06,0,deep,Point Loma peninsula,11.4,3.76
2.703,0.3700,264.65,0.5,261.95,0,261.95,0,deep,Point Loma peninsula,11.4,3.74
2.703,0.3700,265.15,0.5,282.90,0,282.90,0,deep,Point Loma peninsula,11.6,3.76
2.703,0.3700,265.65,0.5,250.26,0,250.26,0,deep,Point Loma peninsula,11.5,3.75
2.703,0.3700,266.15,0.5,282.10,0,282.10,0,deep,Point Loma peninsula,11.4,3.76
2.703,0.3700,266.65,0.5,266.18,0,266.18,0,deep,Point Loma peninsula,11.5,3.75
2.703,0.3700,267.15,0.5,274.06,0,274.06,0,deep,Point Loma peninsula,11.6,3.76
2.703,0.3700,267.65,0.5,269.09,0,269.09,0,deep,Point Loma peninsula,11.6,3.76
2.703,0.3700,268.15,0.5,273.97,0,273.97,0,deep,Point Loma peninsula,11.5,3.77
2.703,0.3700,268.65,0.5,274.54,0,274.54,0,deep,Point Loma peninsula,11.5,3.78
2.703,0.3700,269.15,0.5,276.43,0,276.43,0,deep,Point Loma peninsula,11.4,3.77
2.703,0.3700,269.65,0.5,283.76,0,283.76,0,deep,Point Loma peninsula,11.6,3.79
2.703,0.3700,270.15,0.5,284.16,0,284.16,0,deep,Point Loma peninsula,11.5,3.80
2.703,0.3700,270.65,0.5,287.37,0,287.37,0,deep,Point Loma peninsula,11.4,3.81
2.703,0.3700,271.15,0.5,254.60,0,251.93,0.00024,land,Point Loma peninsula,-0.4,3.48
2.703,0.3700,271.65,0.5,269.82,0,251.93,0.00024,land,Point Loma peninsula,-0.3,3.48
2.703,0.3700,272.15,0.5,270.09,0,251.93,0.00023,land,Point Loma peninsula,-0.2,3.49
2.703,0.3700,272.65,0.5,78.26,0,251.93,0.00022,land,Point Loma peninsula,-0.9,3.50
2.703,0.3700,273.15,0.5,305.56,0,251.93,0.00022,land,Point Loma peninsula,0.2,3.49
2.703,0.3700,273.65,0.5,315.92,0,251.93,0.00020,land,Point Loma peninsula,0.3,3.42
2.703,0.3700,274.15,0.5,316.37,0,251.93,0.00019,land,Point Loma peninsula,0.2,3.40
2.703,0.3700,274.65,0.5,320.60,0,251.93,0.00018,land,Point Loma peninsula,0.2,3.36
2.703,0.3700,275.15,0.5,314.78,0,251.93,0.00016,land,Point Loma peninsula,0.3,3.26
2.703,0.3700,275.65,0.5,320.46,0,251.93,0.00015,land,Point Loma peninsula,0.1,3.24
2.703,0.3700,276.15,0.5,320.03,0,251.93,0.00014,land,Point Loma peninsula,0.2,3.16
2.703,0.3700,276.65,0.5,313.67,0,251.93,0.00013,land,Point Loma peninsula,0.3,3.12
2.703,0.3700,277.15,0.5,317.18,0,251.93,0.00012,land,Point Loma peninsula,0.3,3.07
2.703,0.3700,277.65,0.5,327.18,0,251.93,0.00011,land,Point Loma peninsula,0.1,3.02
2.703,0.3700,278.15,0.5,322.20,0,251.93,0.00011,land,Point Loma peninsula,0.1,2.99
2.703,0.3700,278.65,0.5,326.23,0,251.93,0.00010,land,Point Loma peninsula,0.1,2.94
2.703,0.3700,279.15,0.5,322.61,0,251.93,0.00009,land,Point Loma peninsula,0.2,2.88
2.703,0.3700,279.65,0.5,326.95,0,251.93,0.00009,land,Point Loma peninsula,0.2,2.83
2.703,0.3700,280.15,0.5,328.03,0,251.93,0.00008,land,Point Loma peninsula,0.2,2.78
2.703,0.3700,280.65,0.5,329.50,0,251.93,0.00008,land,Point Loma peninsula,0.2,2.73
2.703,0.3700,281.15,0.5,333.83,0,251.93,0.00007,land,Point Loma peninsula,0.2,2.66
2.703,0.3700,281.65,0.5,334.05,0,251.93,0.00007,land,Point Loma peninsula,0.3,2.59
2.703,0.3700,282.15,0.5,338.45,0,251.93,0.00006,land,Point Loma peninsula,0.2,2.51
2.703,0.3700,282.65,0.5,343.62,0,251.93,0.00006,land,Point Loma peninsula,0.2,2.44
2.703,0.3700,283.15,0.5,342.81,0,251.93,0.00005,land,Point Loma peninsula,0.2,2.36
2.703,0.3700,283.65,0.5,334.71,0,251.93,0.00005,land,Point Loma peninsula,0.3,2.27
2.703,0.3700,284.15,0.5,341.88,0,341.88,0,land,Coronado shore or shoal,0.2,2.18
2.703,0.3700,284.65,0.5,343.93,0,343.93,0,land,Coronado shore or shoal,0.3,2.10
2.703,0.3700,285.15,0.5,343.30,0,343.30,0,land,Coronado shore or shoal,0.2,2.02
2.703,0.3700,285.65,0.5,343.43,0,343.43,0,land,Coronado shore or shoal,0.3,1.96
2.703,0.3700,286.15,0.5,340.25,0,340.25,0,land,Coronado shore or shoal,0.3,1.90
2.703,0.3700,286.65,0.5,338.98,0,338.98,0,land,Coronado shore or shoal,0.3,1.85
2.703,0.3700,287.15,0.5,339.20,0,339.20,0,land,Coronado shore or shoal,0.2,1.80
2.703,0.3700,287.65,0.5,341.61,0,341.61,0,land,Coronado shore or shoal,0.2,1.75
2.703,0.3700,288.15,0.5,341.36,0,341.36,0,land,Coronado shore or shoal,0.2,1.71
2.703,0.3700,288.65,0.5,337.87,0,337.87,0,land,Coronado shore or shoal,0.2,1.67
2.703,0.3700,289.15,0.5,335.67,0,335.67,0,land,Coronado shore or shoal,0.3,1.61
2.703,0.3700,289.65,0.5,345.30,0,345.30,0,land,Coronado shore or shoal,0.3,1.58
2.703,0.3700,290.15,0.5,343.95,0,343.95,0,land,Coronado shore or shoal,0.3,1.54
2.703,0.3700,290.65,0.5,343.32,0,343.32,0,land,Coronado shore or shoal,0.2,1.50
2.703,0.3700,291.15,0.5,343.66,0,343.66,0,land,Coronado shore or shoal,0.2,1.46
2.703,0.3700,291.65,0.5,344.65,0,344.65,0,land,Coronado shore or shoal,0.2,1.42
2.703,0.3700,292.15,0.5,351.56,0,351.56,0,land,Coronado shore or shoal,0.2,1.38
2.703,0.3700,292.65,0.5,347.80,0,347.80,0,land,Coronado shore or shoal,0.2,1.34
2.703,0.3700,293.15,0.5,345.20,0,345.20,0,land,Coronado shore or shoal,0.3,1.30
2.703,0.3700,293.65,0.5,344.23,0,344.23,0,land,Coronado shore or shoal,0.2,1.27
2.703,0.3700,294.15,0.5,347.13,0,347.13,0,land,Coronado shore or shoal,0.3,1.24
2.703,0.3700,294.65,0.5,342.49,0,342.49,0,land,Coronado shore or shoal,0.3,1.20
2.703,0.3700,295.15,0.5,352.94,0,352.94,0,land,Coronado shore or shoal,0.3,1.16
2.703,0.3700,295.65,0.5,348.18,0,348.18,0,land,Coronado shore or shoal,0.3,1.12
2.703,0.3700,296.15,0.5,346.68,0,346.68,0,land,Coronado shore or shoal,0.3,1.08
2.703,0.3700,296.65,0.5,358.49,0,358.49,0,land,Coronado shore or shoal,0.2,1.05
2.703,0.3700,297.15,0.5,355.86,0,355.86,0,land,Coronado shore or shoal,0.3,1.01
2.703,0.3700,297.65,0.5,358.95,0,358.95,0,land,Coronado shore or shoal,0.3,0.96
2.703,0.3700,298.15,0.5,356.62,0,356.62,0,land,Coronado shore or shoal,0.3,0.93
2.703,0.3700,298.65,0.5,359.01,0,359.01,0,land,Coronado shore or shoal,0.2,0.90
2.703,0.3700,299.15,0.5,357.90,0,357.90,0,land,Coronado shore or shoal,0.3,0.86
2.703,0.3700,299.65,0.5,357.16,0,357.16,0,land,Coronado shore or shoal,0.3,0.83
2.703,0.3700,300.15,0.5,359.92,0,359.92,0,land,Coronado shore or shoal,0.2,0.80
2.703,0.3700,300.65,0.5,358.61,0,358.61,0,land,Coronado shore or shoal,0.3,0.77
2.703,0.3700,301.15,0.5,358.62,0,358.62,0,land,Coronado shore or shoal,0.3,0.75
2.703,0.3700,301.65,0.5,359.92,0,359.92,0,land,Coronado shore or shoal,0.3,0.72
2.703,0.3700,302.15,0.5,2.85,0,2.85,0,land,Coronado shore or shoal,0.2,0.71
2.703,0.3700,302.65,0.5,3.69,0,3.69,0,land,Coronado shore or shoal,0.2,0.68
2.703,0.3700,303.15,0.5,0.98,0,0.98,0,land,Coronado shore or shoal,0.3,0.66
2.703,0.3700,303.65,0.5,4.57,0,4.57,0,land,Coronado shore or shoal,0.3,0.64
2.632,0.3800,124.15,0.5,42.10,0,42.10,0,land,Coronado shore or shoal,0.0,0.71
2.632,0.3800,124.65,0.5,59.85,0,59.85,0,land,Coronado shore or shoal,0.2,0.74
2.632,0.3800,125.15,0.5,61.13,0,61.13,0,land,Coronado shore or shoal,0.2,0.77
2.632,0.3800,125.65,0.5,60.98,0,60.98,0,land,Coronado shore or shoal,0.3,0.80
2.632,0.3800,126.15,0.5,57.95,0,57.95,0,land,Coronado shore or shoal,0.3,0.84
2.632,0.3800,126.65,0.5,63.45,0,63.45,0,land,Coronado shore or shoal,0.3,0.88
2.632,0.3800,127.15,0.5,62.67,0,62.67,0,land,Coronado shore or shoal,0.3,0.92
2.632,0.3800,127.65,0.5,59.21,0,59.21,0,land,Coronado shore or shoal,0.3,0.96
2.632,0.3800,128.15,0.5,59.42,0,59.42,0,land,Coronado shore or shoal,0.3,1.02
2.632,0.3800,128.65,0.5,64.95,0,64.95,0,land,Coronado shore or shoal,0.3,1.08
2.632,0.3800,129.15,0.5,65.08,0,65.08,0,land,Coronado shore or shoal,0.3,1.15
2.632,0.3800,129.65,0.5,65.19,0,65.19,0,land,Coronado shore or shoal,0.3,1.22
2.632,0.3800,130.15,0.5,66.01,0,66.01,0,land,Coronado shore or shoal,0.3,1.28
2.632,0.3800,130.65,0.5,67.20,0,67.20,0,land,Coronado shore or shoal,0.3,1.38
2.632,0.3800,131.15,0.5,63.93,0,63.93,0,land,Coronado shore or shoal,0.3,1.49
2.632,0.3800,131.65,0.5,62.06,0,62.06,0,land,Coronado shore or shoal,0.3,1.63
2.632,0.3800,132.15,0.5,61.96,0,61.96,0,land,Coronado shore or shoal,0.3,1.76
2.632,0.3800,132.65,0.5,64.18,0,64.18,0,land,Coronado shore or shoal,0.3,1.90
2.632,0.3800,133.15,0.5,63.31,0,63.31,0,land,Coronado shore or shoal,0.2,2.08
2.632,0.3800,133.65,0.5,69.75,0,69.75,0,land,Coronado shore or shoal,0.3,2.24
2.632,0.3800,134.15,0.5,71.71,0,71.71,0,land,Coronado shore or shoal,0.3,2.44
2.632,0.3800,134.65,0.5,68.19,0,68.19,0,land,Coronado shore or shoal,0.2,2.70
2.632,0.3800,135.15,0.5,73.02,0,73.02,0,land,Coronado shore or shoal,0.3,2.97
2.632,0.3800,135.65,0.5,74.01,0,74.01,0,land,Coronado shore or shoal,0.3,3.23
2.632,0.3800,136.15,0.5,78.66,0,78.66,0,land,Coronado shore or shoal,0.3,3.41
2.632,0.3800,136.65,0.5,83.75,0,83.75,0,land,Coronado shore or shoal,0.3,3.58
2.632,0.3800,137.15,0.5,81.36,0,81.36,0,land,Coronado shore or shoal,0.2,3.80
2.632,0.3800,137.65,0.5,80.25,0,80.25,0,land,Coronado shore or shoal,0.2,3.99
2.632,0.3800,138.15,0.5,86.79,0,86.79,0,land,Coronado shore or shoal,0.3,4.16
2.632,0.3800,138.65,0.5,87.39,0,87.39,0,land,Coronado shore or shoal,0.2,4.33
2.632,0.3800,139.15,0.5,86.78,0,86.78,0,land,Coronado shore or shoal,0.3,4.47
2.632,0.3800,139.65,0.5,80.14,0,80.14,0,land,Coronado shore or shoal,0.3,4.65
2.632,0.3800,140.15,0.5,81.30,0,81.30,0,land,Coronado shore or shoal,0.3,4.82
2.632,0.3800,140.65,0.5,87.20,0,87.20,0,land,Coronado shore or shoal,0.2,5.05
2.632,0.3800,141.15,0.5,139.65,0.97910,139.65,0.96777,deep,,10.8,3.30
2.632,0.3800,141.65,0.5,140.21,0.97910,140.21,0.97270,deep,,10.8,3.11
2.632,0.3800,142.15,0.5,140.77,0.97910,140.77,0.98128,deep,,10.8,2.92
2.632,0.3800,142.65,0.5,141.32,0.97910,141.32,0.98206,deep,,10.8,2.80
2.632,0.3800,143.15,0.5,141.86,0.97910,141.86,0.99390,deep,,10.9,2.50
2.632,0.3800,143.65,0.5,142.40,0.97910,142.40,0.96949,deep,,10.8,2.31
2.632,0.3800,144.15,0.5,142.94,0.97910,142.94,0.97113,deep,,10.9,2.31
2.632,0.3800,144.65,0.5,143.49,0.97910,143.49,0.96605,deep,,10.9,2.25
2.632,0.3800,145.15,0.5,144.04,0.97910,144.04,0.98669,deep,,10.8,2.20
2.632,0.3800,145.65,0.5,144.58,0.97910,144.58,0.98719,deep,,10.8,2.06
2.632,0.3800,146.15,0.5,145.11,0.97910,145.11,0.98111,deep,,10.9,2.04
2.632,0.3800,146.65,0.5,145.65,0.97910,145.65,0.98304,deep,,10.8,1.91
2.632,0.3800,147.15,0.5,146.19,0.97910,146.19,0.98206,deep,,10.8,1.82
2.632,0.3800,147.65,0.5,146.73,0.97910,146.73,0.97741,deep,,10.8,1.76
2.632,0.3800,148.15,0.5,147.27,0.97910,147.27,0.98357,deep,,10.8,1.69
2.632,0.3800,148.65,0.5,147.81,0.97910,147.81,0.97232,deep,,10.8,1.67
2.632,0.3800,149.15,0.5,148.35,0.97910,148.35,0.98940,deep,,10.8,1.65
2.632,0.3800,149.65,0.5,148.88,0.97910,148.88,0.97155,deep,,10.8,1.60
2.632,0.3800,150.15,0.5,149.42,0.97910,149.42,0.96560,deep,,10.9,1.59
2.632,0.3800,150.65,0.5,149.95,0.97910,149.95,0.97199,deep,,10.8,1.55
2.632,0.3800,151.15,0.5,150.47,0.97910,150.47,0.97597,deep,,10.8,1.54
2.632,0.3800,151.65,0.5,150.99,0.97910,150.99,0.97523,deep,,10.8,1.51
2.632,0.3800,152.15,0.5,151.50,0.97910,151.50,0.99674,deep,,10.8,1.48
2.632,0.3800,152.65,0.5,152.01,0.97910,152.01,0.98216,deep,,10.9,1.48
2.632,0.3800,153.15,0.5,152.53,0.97910,152.53,0.99437,deep,,10.8,1.44
2.632,0.3800,153.65,0.5,153.04,0.97910,153.04,0.98482,deep,,10.8,1.42
2.632,0.3800,154.15,0.5,153.56,0.97910,153.56,0.98592,deep,,10.8,1.39
2.632,0.3800,154.65,0.5,154.07,0.97910,154.07,0.99268,deep,,10.8,1.38
2.632,0.3800,155.15,0.5,154.59,0.97910,154.59,0.98374,deep,,10.8,1.36
2.632,0.3800,155.65,0.5,155.09,0.97910,155.09,0.97197,deep,,10.8,1.33
2.632,0.3800,156.15,0.5,155.60,0.97910,155.60,0.98350,deep,,10.8,1.31
2.632,0.3800,156.65,0.5,156.11,0.97910,156.11,0.97760,deep,,10.8,1.29
2.632,0.3800,157.15,0.5,156.62,0.97910,156.62,0.99201,deep,,10.8,1.25
2.632,0.3800,157.65,0.5,157.12,0.97910,157.12,0.98502,deep,,10.8,1.24
2.632,0.3800,158.15,0.5,157.63,0.97910,157.63,0.95285,deep,,10.8,1.23
2.632,0.3800,158.65,0.5,158.14,0.97910,158.14,0.97508,deep,,10.9,1.22
2.632,0.3800,159.15,0.5,158.65,0.97910,158.65,0.96093,deep,,10.8,1.20
2.632,0.3800,159.65,0.5,159.16,0.97910,159.16,0.96800,deep,,10.8,1.18
2.632,0.3800,160.15,0.5,159.66,0.97910,159.66,0.98710,deep,,10.8,1.17
2.632,0.3800,160.65,0.5,160.17,0.97910,160.17,0.98387,deep,,10.8,1.16
2.632,0.3800,161.15,0.5,160.68,0.97910,160.68,0.99928,deep,,10.9,1.14
2.632,0.3800,161.65,0.5,161.19,0.97910,161.19,0.96989,deep,,10.8,1.14
2.632,0.3800,162.15,0.5,161.70,0.97910,161.70,0.98302,deep,,10.8,1.13
2.632,0.3800,162.65,0.5,162.21,0.97910,162.21,0.95560,deep,,10.8,1.11
2.632,0.3800,163.15,0.5,162.71,0.97910,162.71,0.99518,deep,,10.8,1.11
2.632,0.3800,163.65,0.5,163.22,0.97910,163.22,0.98877,deep,,10.8,1.09
2.632,0.3800,164.15,0.5,163.73,0.97910,163.73,0.98089,deep,,10.9,1.09
2.632,0.3800,164.65,0.5,164.23,0.97910,164.23,0.97401,deep,,10.8,1.06
2.632,0.3800,165.15,0.5,164.74,0,164.74,0,deep,Baja mainland,10.8,1.06
2.632,0.3800,165.65,0.5,165.24,0,165.24,0,deep,Baja mainland,10.8,1.04
2.632,0.3800,166.15,0.5,165.75,0,165.75,0,deep,Baja mainland,10.8,1.02
2.632,0.3800,166.65,0.5,166.25,0.97910,166.25,0.97919,deep,,10.8,1.00
2.632,0.3800,167.15,0.5,166.76,0.97910,166.76,0.95488,deep,,10.8,0.98
2.632,0.3800,167.65,0.5,167.27,0.97910,167.27,1.00417,deep,,10.8,0.97
2.632,0.3800,168.15,0.5,167.77,0.97910,167.77,0.98136,deep,,10.8,0.96
2.632,0.3800,168.65,0.5,168.28,0.97910,168.28,0.96570,deep,,10.8,0.95
2.632,0.3800,169.15,0.5,168.79,0.97910,168.79,0.99534,deep,,10.8,0.94
2.632,0.3800,169.65,0.5,169.30,0.97910,169.30,0.98738,deep,,10.8,0.93
2.632,0.3800,170.15,0.5,169.80,0.97910,169.80,0.98273,deep,,10.8,0.92
2.632,0.3800,170.65,0.5,170.31,0.97910,170.31,1.00151,deep,,10.8,0.91
2.632,0.3800,171.15,0.5,170.82,0.97910,170.82,0.98576,deep,,10.9,0.90
2.632,0.3800,171.65,0.5,171.32,0.97910,171.32,0.98867,deep,,10.8,0.90
2.632,0.3800,172.15,0.5,171.83,0.97910,171.83,0.96931,deep,,10.8,0.89
2.632,0.3800,172.65,0.5,172.34,0.97910,172.34,1.00261,deep,,10.8,0.86
2.632,0.3800,173.15,0.5,172.84,0.97910,172.84,0.97945,deep,,10.8,0.86
2.632,0.3800,173.65,0.5,173.34,0.97910,173.34,0.97156,deep,,10.8,0.85
2.632,0.3800,174.15,0.5,173.85,0.97910,173.85,0.96817,deep,,10.8,0.85
2.632,0.3800,174.65,0.5,174.35,0.97910,174.35,0.97427,deep,,10.8,0.84
2.632,0.3800,175.15,0.5,174.86,0.97910,174.86,0.99602,deep,,10.8,0.84
2.632,0.3800,175.65,0.5,175.36,0.97910,175.36,0.97713,deep,,10.8,0.83
2.632,0.3800,176.15,0.5,175.86,0.97910,175.86,0.99284,deep,,10.8,0.82
2.632,0.3800,176.65,0.5,176.37,0.97910,176.37,0.99588,deep,,10.8,0.81
2.632,0.3800,177.15,0.5,176.87,0.97910,176.87,0.97815,deep,,10.8,0.81
2.632,0.3800,177.65,0.5,177.38,0.97910,177.38,0.98123,deep,,10.8,0.81
2.632,0.3800,178.15,0.5,177.88,0.97910,177.88,0.97407,deep,,10.9,0.82
2.632,0.3800,178.65,0.5,178.39,0.97910,178.39,1.01640,deep,,10.8,0.80
2.632,0.3800,179.15,0.5,178.89,0.97910,178.89,0.98898,deep,,10.9,0.81
2.632,0.3800,179.65,0.5,179.40,0.97910,179.40,0.96153,deep,,10.8,0.80
2.632,0.3800,180.15,0.5,179.90,0.97910,179.90,1.01043,deep,,10.9,0.80
2.632,0.3800,180.65,0.5,180.41,0.97910,180.41,1.05203,deep,,10.8,0.79
2.632,0.3800,181.15,0.5,180.91,0.97910,180.91,0.96567,deep,,10.9,0.79
2.632,0.3800,181.65,0.5,181.42,0.97910,181.42,1.01435,deep,,10.8,0.79
2.632,0.3800,182.15,0.5,181.92,0.97910,181.92,1.01813,deep,,10.9,0.78
2.632,0.3800,182.65,0.5,182.43,0.97910,182.43,1.06165,deep,,10.8,0.78
2.632,0.3800,183.15,0.5,182.94,0.97910,182.94,0.96688,deep,,10.8,0.76
2.632,0.3800,183.65,0.5,183.44,0.97910,183.44,1.04192,deep,,10.8,0.76
2.632,0.3800,184.15,0.5,183.95,0.97910,183.95,0.99111,deep,,10.8,0.77
2.632,0.3800,184.65,0.5,184.45,0.97910,184.45,0.98907,deep,,10.8,0.77
2.632,0.3800,185.15,0.5,184.96,0.97910,184.96,0.98390,deep,,10.8,0.76
2.632,0.3800,185.65,0.5,185.47,0.97910,185.47,1.11138,deep,,10.9,0.76
2.632,0.3800,186.15,0.5,185.97,0.97910,185.97,0.89792,deep,,10.8,0.76
2.632,0.3800,186.65,0.5,186.47,0.97910,186.47,1.05693,deep,,10.8,0.76
2.632,0.3800,187.15,0.5,186.98,0.97910,186.98,0.95766,deep,,10.8,0.76
2.632,0.3800,187.65,0.5,187.48,0.97910,187.48,1.07374,deep,,10.8,0.76
2.632,0.3800,188.15,0.5,187.98,0.97910,187.98,1.08031,deep,,10.9,0.75
2.632,0.3800,188.65,0.5,188.49,0.97910,188.49,1.05703,deep,,10.9,0.75
2.632,0.3800,189.15,0.5,188.99,0.97910,188.99,0.38078,deep,,10.8,0.75
2.632,0.3800,189.65,0.5,189.49,0.97910,189.49,0.07550,deep,,10.8,0.73
2.632,0.3800,190.15,0.5,190.00,0.97910,190.00,0.02068,deep,,10.8,0.74
2.632,0.3800,190.65,0.5,190.50,0.97910,190.50,0.00983,deep,,10.8,0.75
2.632,0.3800,191.15,0.5,191.00,0.97910,191.00,0.02263,deep,,10.8,0.74
2.632,0.3800,191.65,0.5,191.51,0.97910,191.51,0.00476,deep,,10.8,0.74
2.632,0.3800,192.15,0.5,192.01,0.97910,192.01,0.00075,deep,,10.8,0.76
2.632,0.3800,192.65,0.5,192.52,0.97910,192.52,0.01795,deep,,10.8,0.74
2.632,0.3800,193.15,0.5,193.02,0.97910,193.02,0.01365,deep,,10.8,0.75
2.632,0.3800,193.65,0.5,193.53,0.97910,193.53,0.03441,deep,,10.8,0.75
2.632,0.3800,194.15,0.5,194.03,0.97910,194.03,0.05907,deep,,10.8,0.74
2.632,0.3800,194.65,0.5,194.53,0.97910,194.53,0.31129,deep,,10.9,0.74
2.632,0.3800,195.15,0.5,195.04,0.97910,195.04,0.96753,deep,,10.8,0.74
2.632,0.3800,195.65,0.5,195.54,0.97910,195.54,1.23987,deep,,10.8,0.74
2.632,0.3800,196.15,0.5,196.04,0.97910,196.04,0.73806,deep,,10.8,0.75
2.632,0.3800,196.65,0.5,196.55,0.97910,196.55,0.87120,deep,,10.8,0.76
2.632,0.3800,197.15,0.5,197.05,0.97910,197.05,1.07311,deep,,10.8,0.76
2.632,0.3800,197.65,0.5,197.55,0.97910,197.55,0.78386,deep,,10.8,0.76
2.632,0.3800,198.15,0.5,198.06,0.97910,198.06,0.82248,deep,,10.8,0.76
2.632,0.3800,198.65,0.5,198.56,0.97910,198.56,0.85787,deep,,10.9,0.77
2.632,0.3800,199.15,0.5,199.06,0.97910,199.06,0.90194,deep,,10.8,0.76
2.632,0.3800,199.65,0.5,199.57,0.97910,199.57,1.50277,deep,,10.8,0.76
2.632,0.3800,200.15,0.5,200.07,0.97910,200.07,1.10824,deep,,10.8,0.77
2.632,0.3800,200.65,0.5,200.57,0.97910,200.57,0.33783,deep,,10.9,0.78
2.632,0.3800,201.15,0.5,201.07,0.97910,201.07,0.17666,deep,,10.8,0.78
2.632,0.3800,201.65,0.5,201.57,0.97910,201.57,0.07928,deep,,10.8,0.78
2.632,0.3800,202.15,0.5,202.08,0.97910,202.08,0.05106,deep,,10.8,0.78
2.632,0.3800,202.65,0.5,202.58,0.97910,202.58,0.13774,deep,,10.8,0.81
2.632,0.3800,203.15,0.5,203.08,0.97910,203.08,0.52011,deep,,10.8,0.82
2.632,0.3800,203.65,0.5,203.58,0.97910,203.58,1.31611,deep,,10.8,0.84
2.632,0.3800,204.15,0.5,204.09,0.97910,204.09,0.94495,deep,,10.8,0.86
2.632,0.3800,204.65,0.5,204.59,0.97910,204.59,1.09072,deep,,10.8,0.86
2.632,0.3800,205.15,0.5,205.09,0.97910,205.09,1.00493,deep,,10.8,0.85
2.632,0.3800,205.65,0.5,205.60,0.97910,205.60,0.98088,deep,,10.8,0.87
2.632,0.3800,206.15,0.5,206.10,0.97910,206.10,1.02920,deep,,10.9,0.86
2.632,0.3800,206.65,0.5,206.60,0.97910,206.60,0.96020,deep,,10.8,0.89
2.632,0.3800,207.15,0.5,207.10,0.97910,207.10,0.99328,deep,,10.8,0.90
2.632,0.3800,207.65,0.5,207.60,0.97910,207.60,1.03782,deep,,10.8,0.92
2.632,0.3800,208.15,0.5,208.11,0.97910,208.11,0.99484,deep,,10.8,0.93
2.632,0.3800,208.65,0.5,208.61,0.97910,208.61,0.95580,deep,,10.8,0.96
2.632,0.3800,209.15,0.5,209.11,0.97910,209.11,0.95088,deep,,10.8,0.98
2.632,0.3800,209.65,0.5,209.61,0.97910,209.61,0.96359,deep,,10.8,0.99
2.632,0.3800,210.15,0.5,210.11,0.97910,210.11,1.00178,deep,,10.8,1.02
2.632,0.3800,210.65,0.5,210.61,0.97910,210.61,0.96297,deep,,10.8,1.06
2.632,0.3800,211.15,0.5,211.12,0.97910,211.12,1.00515,deep,,10.8,1.10
2.632,0.3800,211.65,0.5,211.62,0.97910,211.62,0.91924,deep,,10.8,1.14
2.632,0.3800,212.15,0.5,212.12,0.97910,212.12,0.97921,deep,,10.8,1.18
