period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,island_factor,island_geometric,status,blocker,exit_depth_m,path_km
5.556,0.1800,183.65,0.5,78.68,0,1.0000,1,land,Coronado shore or shoal,-0.2,11.69
5.556,0.1800,184.15,0.5,101.09,0,1.0000,1,land,Coronado shore or shoal,0.0,12.06
5.556,0.1800,184.65,0.5,77.37,0,1.0000,1,land,Coronado shore or shoal,-0.1,13.49
5.556,0.1800,185.15,0.5,89.74,0,1.0000,1,land,Coronado shore or shoal,0.0,16.33
5.556,0.1800,185.65,0.5,87.26,0,1.0000,1,land,Coronado shore or shoal,0.1,13.53
5.556,0.1800,186.15,0.5,151.04,0,1.0000,1,land,Coronado shore or shoal,-3.8,17.03
5.556,0.1800,186.65,0.5,92.65,0,1.0000,1,land,Coronado shore or shoal,0.0,16.17
5.556,0.1800,187.15,0.5,91.35,0,1.0000,1,land,Coronado shore or shoal,-0.2,17.80
5.556,0.1800,187.65,0.5,98.51,0,1.0000,1,land,Coronado shore or shoal,0.0,18.41
5.556,0.1800,188.15,0.5,75.96,0,1.0000,1,land,Coronado shore or shoal,-1.0,18.96
5.556,0.1800,188.65,0.5,70.30,0,1.0000,1,land,Baja mainland,-0.1,34.78
5.556,0.1800,189.15,0.5,162.67,1.19856,0.9620,1,deep,,48.3,44.75
5.556,0.1800,189.65,0.5,78.43,0,1.0000,1,land,Baja mainland,0.0,34.86
5.556,0.1800,190.15,0.5,69.04,0,1.0000,1,land,Baja mainland,-0.3,32.65
5.556,0.1800,190.65,0.5,79.03,0,1.0000,1,land,Baja mainland,-1.5,31.95
5.556,0.1800,191.15,0.5,162.28,1.19856,0.9756,1,deep,,48.7,44.53
5.556,0.1800,191.65,0.5,160.88,1.19856,1.0402,1,deep,,48.2,45.38
5.556,0.1800,192.15,0.5,170.62,1.19856,1.0167,1,deep,,48.5,42.91
5.556,0.1800,192.65,0.5,164.74,1.19856,1.0151,1,deep,,48.8,43.05
5.556,0.1800,193.15,0.5,171.52,1.19856,1.0027,1,deep,,49.7,30.03
5.556,0.1800,193.65,0.5,173.66,1.19856,0.9781,1,deep,,48.6,29.72
5.556,0.1800,194.15,0.5,173.35,1.19856,1.0150,1,deep,,48.3,29.71
5.556,0.1800,194.65,0.5,182.52,1.19856,1.0392,1,deep,,48.2,32.35
5.556,0.1800,195.15,0.5,182.98,1.19856,0.9473,1,deep,,48.2,38.52
5.556,0.1800,195.65,0.5,183.36,1.19856,1.1049,1,deep,,48.3,38.54
5.556,0.1800,196.15,0.5,184.16,1.19856,0.9777,1,deep,,48.2,38.82
5.556,0.1800,196.65,0.5,185.15,1.19856,0.9134,1,deep,,48.2,38.97
5.556,0.1800,197.15,0.5,185.91,1.19856,1.0754,1,deep,,48.3,38.60
5.556,0.1800,197.65,0.5,187.29,1.19856,1.0692,1,deep,,48.2,37.39
5.556,0.1800,198.15,0.5,188.63,1.19856,1.3845,1,deep,,48.3,22.57
5.556,0.1800,198.65,0.5,189.71,1.19856,0.9488,1,deep,,48.3,21.49
5.556,0.1800,199.15,0.5,189.79,1.19856,0.9613,1,deep,,48.3,21.42
5.556,0.1800,199.65,0.5,190.59,1.19856,0.3917,1,deep,,48.2,20.88
5.556,0.1800,200.15,0.5,192.78,1.19856,0.0417,0,deep,,48.4,20.14
5.556,0.1800,200.65,0.5,193.40,1.19856,0.0755,0,deep,,48.3,19.68
5.556,0.1800,201.15,0.5,195.47,1.19856,0.1129,0,deep,,48.2,19.27
5.556,0.1800,201.65,0.5,196.14,1.19856,0.2400,0,deep,,48.3,19.16
5.556,0.1800,202.15,0.5,196.88,1.19856,0.4874,1,deep,,48.3,18.95
5.556,0.1800,202.65,0.5,197.68,1.19856,0.8832,1,deep,,48.2,18.78
5.556,0.1800,203.15,0.5,198.51,1.19856,1.3710,1,deep,,48.4,18.63
5.556,0.1800,203.65,0.5,199.54,1.19856,0.8869,1,deep,,48.4,18.42
5.556,0.1800,204.15,0.5,200.23,1.19856,0.8431,1,deep,,48.2,18.26
5.556,0.1800,204.65,0.5,201.19,1.19856,1.0525,1,deep,,49.0,18.09
5.556,0.1800,205.15,0.5,201.48,1.19856,0.8933,1,deep,,48.2,17.99
5.556,0.1800,205.65,0.5,202.07,1.19856,1.0809,1,deep,,48.4,17.87
5.556,0.1800,206.15,0.5,202.57,1.19856,0.4616,1,deep,,48.3,17.80
5.556,0.1800,206.65,0.5,203.63,1.19856,0.1252,0,deep,,48.2,16.57
5.556,0.1800,207.15,0.5,203.61,1.19856,0.1302,0,deep,,48.2,16.55
5.556,0.1800,207.65,0.5,203.60,1.19856,0.1340,0,deep,,48.2,16.54
5.556,0.1800,208.15,0.5,205.20,1.19856,0.0669,0,deep,,48.2,15.52
5.556,0.1800,208.65,0.5,205.07,1.19856,0.0679,0,deep,,48.2,15.61
5.556,0.1800,209.15,0.5,205.18,1.19856,0.0717,0,deep,,48.2,15.50
5.556,0.1800,209.65,0.5,205.46,1.19856,0.2026,1,deep,,48.2,15.35
5.556,0.1800,210.15,0.5,207.90,1.19856,1.3687,1,deep,,48.2,14.22
5.556,0.1800,210.65,0.5,208.57,1.19856,0.6956,1,deep,,48.3,13.92
5.556,0.1800,211.15,0.5,210.13,1.19856,0.8563,1,deep,,48.2,13.44
5.556,0.1800,211.65,0.5,212.30,1.19856,0.8892,1,deep,,48.2,12.92
5.556,0.1800,212.15,0.5,212.69,1.19856,1.1682,1,deep,,48.2,12.70
5.556,0.1800,212.65,0.5,213.64,1.19856,1.0130,1,deep,,48.2,12.56
5.556,0.1800,213.15,0.5,215.51,1.19856,1.0168,1,deep,,48.5,12.01
5.556,0.1800,213.65,0.5,215.34,1.19856,0.9422,1,deep,,48.2,12.05
5.556,0.1800,214.15,0.5,216.95,1.19856,0.9775,1,deep,,48.3,11.46
5.556,0.1800,214.65,0.5,219.33,1.19856,1.0430,1,deep,,48.2,11.23
5.556,0.1800,215.15,0.5,220.17,1.19856,1.0184,1,deep,,48.2,11.12
5.556,0.1800,215.65,0.5,221.53,1.19856,1.0235,1,deep,,48.2,10.92
5.556,0.1800,216.15,0.5,222.86,1.19856,1.0905,1,deep,,48.3,10.84
5.556,0.1800,216.65,0.5,223.35,1.19856,1.0178,1,deep,,48.3,10.84
5.556,0.1800,217.15,0.5,224.92,1.19856,1.0511,1,deep,,48.2,10.70
5.556,0.1800,217.65,0.5,226.11,1.19856,0.9909,1,deep,,48.3,10.48
5.556,0.1800,218.15,0.5,227.19,1.19856,1.0081,1,deep,,48.3,10.38
5.556,0.1800,218.65,0.5,227.90,1.19856,0.9513,1,deep,,48.2,10.33
5.556,0.1800,219.15,0.5,229.95,1.19856,1.0225,1,deep,,48.3,10.12
5.556,0.1800,219.65,0.5,228.88,1.19856,0.9216,1,deep,,48.3,10.24
5.556,0.1800,220.15,0.5,228.95,1.19856,1.0221,1,deep,,48.3,10.22
5.556,0.1800,220.65,0.5,230.36,1.19856,0.9880,1,deep,,48.3,10.08
5.556,0.1800,221.15,0.5,230.68,1.19856,1.0937,1,deep,,48.2,10.05
5.556,0.1800,221.65,0.5,230.61,1.19856,1.0657,1,deep,,48.2,10.01
5.556,0.1800,222.15,0.5,232.52,1.19856,0.9816,1,deep,,48.3,9.91
5.556,0.1800,222.65,0.5,232.05,1.19856,0.9872,1,deep,,48.3,9.92
5.556,0.1800,223.15,0.5,233.67,1.19856,0.9460,1,deep,,48.3,9.79
5.556,0.1800,223.65,0.5,235.19,1.19856,0.9455,1,deep,,48.2,9.69
5.556,0.1800,224.15,0.5,236.89,1.19856,0.9917,1,deep,,48.3,9.61
5.556,0.1800,224.65,0.5,237.67,1.19856,1.0027,1,deep,,48.3,9.56
5.556,0.1800,225.15,0.5,236.85,1.19856,1.0037,1,deep,,48.2,9.59
5.556,0.1800,225.65,0.5,236.18,1.19856,0.9954,1,deep,,48.2,9.62
5.556,0.1800,226.15,0.5,237.36,1.19856,1.0246,1,deep,,48.3,9.56
5.556,0.1800,226.65,0.5,240.22,1.19856,1.0224,1,deep,,48.3,9.44
5.556,0.1800,227.15,0.5,240.14,1.19856,1.0101,1,deep,,48.3,9.42
5.556,0.1800,227.65,0.5,246.73,1.19856,0.9562,1,deep,,48.2,9.30
5.556,0.1800,228.15,0.5,242.47,1.19856,1.0014,1,deep,,48.2,9.32
5.556,0.1800,228.65,0.5,244.63,1.19856,1.0195,1,deep,,48.3,9.27
5.556,0.1800,229.15,0.5,243.82,1.19856,0.9796,1,deep,,48.4,9.28
5.556,0.1800,229.65,0.5,243.92,1.19856,1.0232,1,deep,,48.3,9.26
5.556,0.1800,230.15,0.5,245.87,1.19856,0.9829,1,deep,,48.3,9.25
5.556,0.1800,230.65,0.5,247.96,1.19856,0.9946,1,deep,,48.4,9.22
5.556,0.1800,231.15,0.5,248.34,1.19856,0.9995,1,deep,,48.2,9.21
5.556,0.1800,231.65,0.5,243.16,1.19856,1.0072,1,deep,,48.3,9.25
5.556,0.1800,232.15,0.5,252.43,1.19856,0.9671,1,deep,,48.4,9.19
5.556,0.1800,232.65,0.5,254.16,1.19856,1.0161,1,deep,,48.4,9.18
5.556,0.1800,233.15,0.5,252.13,1.19856,1.0213,1,deep,,48.4,9.16
5.556,0.1800,233.65,0.5,261.14,1.19856,0.9895,1,deep,,48.4,9.19
5.556,0.1800,234.15,0.5,256.85,1.19856,1.0185,1,deep,,48.3,9.18
5.556,0.1800,234.65,0.5,256.33,1.19856,0.9832,1,deep,,48.3,9.18
5.556,0.1800,235.15,0.5,256.28,1.19856,1.0140,1,deep,,48.3,9.18
5.556,0.1800,235.65,0.5,260.16,1.19856,1.0004,1,deep,,48.3,9.18
5.556,0.1800,236.15,0.5,256.22,1.19856,0.9847,1,deep,,48.3,9.17
5.556,0.1800,236.65,0.5,256.45,1.19856,1.0039,1,deep,,48.2,9.14
5.556,0.1800,237.15,0.5,253.14,1.19856,0.9812,1,deep,,48.2,9.12
5.556,0.1800,237.65,0.5,257.49,1.19856,1.0162,1,deep,,48.4,9.14
5.556,0.1800,238.15,0.5,257.33,1.19856,1.0108,1,deep,,48.3,9.14
5.556,0.1800,238.65,0.5,258.82,1.19856,1.0253,1,deep,,48.3,9.12
5.556,0.1800,239.15,0.5,259.89,1.19856,0.9822,1,deep,,48.2,9.12
5.556,0.1800,239.65,0.5,267.12,1.19856,1.0070,1,deep,,48.3,9.14
5.556,0.1800,240.15,0.5,265.06,1.19856,1.0090,1,deep,,48.2,9.10
5.556,0.1800,240.65,0.5,271.97,1.19856,0.9865,1,deep,,48.5,9.15
5.556,0.1800,241.15,0.5,284.49,1.19856,0.9916,1,deep,,48.3,9.28
5.556,0.1800,241.65,0.5,92.40,0,1.0000,1,land,Point Loma peninsula,0.0,19.07
5.556,0.1800,242.15,0.5,316.51,1.19856,1.0037,1,deep,,48.6,10.83
5.556,0.1800,242.65,0.5,283.15,1.19856,1.0147,1,deep,,48.2,9.23
5.556,0.1800,243.15,0.5,282.83,1.19856,0.9997,1,deep,,48.3,9.22
5.556,0.1800,243.65,0.5,290.08,1.19856,0.9763,1,deep,,48.6,9.50
5.556,0.1800,244.15,0.5,60.54,0,1.0000,1,land,Point Loma peninsula,-0.8,6.87
5.556,0.1800,244.65,0.5,55.44,0,1.0000,1,land,Point Loma peninsula,-0.3,6.85
5.556,0.1800,245.15,0.5,133.20,0,1.0000,1,land,Point Loma peninsula,-0.4,6.92
5.556,0.1800,245.65,0.5,36.44,0,1.0000,1,land,Point Loma peninsula,-0.2,7.01
5.556,0.1800,246.15,0.5,81.35,0,1.0000,1,land,Point Loma peninsula,-0.2,7.13
5.556,0.1800,246.65,0.5,32.30,0,1.0000,1,land,Point Loma peninsula,0.2,6.63
5.556,0.1800,247.15,0.5,82.51,0,1.0000,1,land,Point Loma peninsula,-0.2,6.71
5.556,0.1800,247.65,0.5,350.24,0,1.0000,1,land,Point Loma peninsula,-4.5,6.19
5.556,0.1800,248.15,0.5,198.63,0,1.0000,1,land,Point Loma peninsula,-1.0,6.05
5.556,0.1800,248.65,0.5,308.31,0,1.0000,1,land,Point Loma peninsula,0.1,5.81
5.556,0.1800,249.15,0.5,301.62,0,1.0000,1,land,Point Loma peninsula,-0.8,5.86
5.556,0.1800,249.65,0.5,291.04,0,1.0000,1,land,Point Loma peninsula,-0.2,5.85
5.556,0.1800,250.15,0.5,288.32,0,1.0000,1,land,Point Loma peninsula,0.1,5.84
5.556,0.1800,250.65,0.5,109.73,0,1.0000,1,land,Point Loma peninsula,-1.5,5.78
5.556,0.1800,251.15,0.5,198.71,0,1.0000,1,land,Point Loma peninsula,-7.1,5.79
5.556,0.1800,251.65,0.5,310.38,0,1.0000,1,land,Point Loma peninsula,-0.2,5.70
5.556,0.1800,252.15,0.5,140.00,0,1.0000,1,land,Point Loma peninsula,0.2,4.50
5.556,0.1800,252.65,0.5,295.92,0,1.0000,1,land,Point Loma peninsula,-0.1,5.93
5.556,0.1800,253.15,0.5,260.90,0,1.0000,1,land,Point Loma peninsula,-5.1,5.69
5.556,0.1800,253.65,0.5,199.55,0,1.0000,1,land,Point Loma peninsula,-4.1,5.68
5.556,0.1800,254.15,0.5,130.19,0,1.0000,1,land,Point Loma peninsula,-2.6,5.75
5.556,0.1800,254.65,0.5,267.09,0,1.0000,1,land,Point Loma peninsula,-0.5,5.88
5.556,0.1800,255.15,0.5,53.40,0,1.0000,1,land,Point Loma peninsula,-4.7,5.72
5.556,0.1800,255.65,0.5,84.02,0,1.0000,1,land,Point Loma peninsula,-0.4,5.82
5.556,0.1800,256.15,0.5,316.63,0,1.0000,1,land,Point Loma peninsula,0.1,6.07
5.556,0.1800,256.65,0.5,261.92,0,1.0000,1,land,Point Loma peninsula,0.3,5.82
5.556,0.1800,257.15,0.5,246.12,0,1.0000,1,land,Point Loma peninsula,-0.1,5.98
5.556,0.1800,257.65,0.5,307.29,0,1.0000,1,land,Point Loma peninsula,-1.8,5.99
5.556,0.1800,258.15,0.5,310.16,0,1.0000,1,land,Point Loma peninsula,0.0,5.86
5.556,0.1800,258.65,0.5,313.68,0,1.0000,1,land,Point Loma peninsula,-0.2,5.89
5.556,0.1800,259.15,0.5,241.12,0,1.0000,1,land,Point Loma peninsula,-1.1,5.76
5.556,0.1800,259.65,0.5,29.08,0,1.0000,1,land,Point Loma peninsula,0.1,5.37
5.556,0.1800,260.15,0.5,299.84,0,1.0000,1,land,Point Loma peninsula,-0.5,5.72
5.556,0.1800,260.65,0.5,258.91,0,1.0000,1,land,Point Loma peninsula,-0.5,6.95
5.556,0.1800,261.15,0.5,49.48,0,1.0000,1,land,Point Loma peninsula,-0.0,5.40
5.556,0.1800,261.65,0.5,127.79,0,1.0000,1,land,Point Loma peninsula,-0.5,5.41
5.556,0.1800,262.15,0.5,50.03,0,1.0000,1,land,Point Loma peninsula,0.1,5.33
5.556,0.1800,262.65,0.5,24.07,0,1.0000,1,land,Point Loma peninsula,-0.7,5.76
5.556,0.1800,263.15,0.5,68.39,0,1.0000,1,land,Point Loma peninsula,-0.3,5.32
5.556,0.1800,263.65,0.5,186.46,0,1.0000,1,land,Point Loma peninsula,-0.9,4.60
5.556,0.1800,264.15,0.5,199.86,0,1.0000,1,land,Point Loma peninsula,-0.6,4.59
5.556,0.1800,264.65,0.5,236.27,0,1.0000,1,land,Point Loma peninsula,-1.2,4.61
5.556,0.1800,265.15,0.5,284.45,0,1.0000,1,land,Point Loma peninsula,-1.1,4.60
5.556,0.1800,265.65,0.5,326.72,0,1.0000,1,land,Point Loma peninsula,0.1,4.46
5.556,0.1800,266.15,0.5,326.28,0,1.0000,1,land,Point Loma peninsula,0.2,4.30
5.556,0.1800,266.65,0.5,327.98,0,1.0000,1,land,Point Loma peninsula,0.2,4.22
5.556,0.1800,267.15,0.5,329.40,0,1.0000,1,land,Point Loma peninsula,0.1,4.23
5.556,0.1800,267.65,0.5,336.64,0,1.0000,1,land,Point Loma peninsula,0.2,4.10
5.556,0.1800,268.15,0.5,337.60,0,1.0000,1,land,Point Loma peninsula,0.1,4.10
5.556,0.1800,268.65,0.5,330.57,0,1.0000,1,land,Point Loma peninsula,0.1,4.14
5.556,0.1800,269.15,0.5,329.69,0,1.0000,1,land,Point Loma peninsula,0.2,4.08
5.556,0.1800,269.65,0.5,339.59,0,1.0000,1,land,Point Loma peninsula,0.2,3.76
5.556,0.1800,270.15,0.5,349.50,0,1.0000,1,land,Point Loma peninsula,0.2,3.52
5.556,0.1800,270.65,0.5,346.30,0,1.0000,1,land,Point Loma peninsula,0.3,3.58
5.556,0.1800,271.15,0.5,352.90,0,1.0000,1,land,Coronado shore or shoal,0.3,3.44
5.556,0.1800,271.65,0.5,353.83,0,1.0000,1,land,Coronado shore or shoal,0.3,3.30
5.556,0.1800,272.15,0.5,345.37,0,1.0000,1,land,Coronado shore or shoal,0.3,3.08
5.556,0.1800,272.65,0.5,350.43,0,1.0000,1,land,Coronado shore or shoal,0.3,2.96
5.556,0.1800,273.15,0.5,351.19,0,1.0000,1,land,Coronado shore or shoal,0.3,2.78
5.556,0.1800,273.65,0.5,352.94,0,1.0000,1,land,Coronado shore or shoal,0.3,2.72
5.556,0.1800,274.15,0.5,0.26,0,1.0000,1,land,Coronado shore or shoal,0.2,2.68
5.556,0.1800,274.65,0.5,357.32,0,1.0000,1,land,Coronado shore or shoal,0.3,2.68
5.556,0.1800,275.15,0.5,357.80,0,1.0000,1,land,Coronado shore or shoal,0.2,2.62
5.556,0.1800,275.65,0.5,5.72,0,1.0000,1,land,Coronado shore or shoal,0.3,2.38
5.556,0.1800,276.15,0.5,6.83,0,1.0000,1,land,Coronado shore or shoal,0.2,2.24
5.556,0.1800,276.65,0.5,13.14,0,1.0000,1,land,Coronado shore or shoal,0.3,2.08
5.556,0.1800,277.15,0.5,12.97,0,1.0000,1,land,Coronado shore or shoal,0.2,2.06
5.556,0.1800,277.65,0.5,15.76,0,1.0000,1,land,Coronado shore or shoal,0.3,1.94
5.556,0.1800,278.15,0.5,17.70,0,1.0000,1,land,Coronado shore or shoal,0.2,1.80
5.556,0.1800,278.65,0.5,16.66,0,1.0000,1,land,Coronado shore or shoal,0.3,1.80
5.556,0.1800,279.15,0.5,17.14,0,1.0000,1,land,Coronado shore or shoal,0.3,1.67
5.556,0.1800,279.65,0.5,19.10,0,1.0000,1,land,Coronado shore or shoal,0.3,1.60
5.556,0.1800,280.15,0.5,19.74,0,1.0000,1,land,Coronado shore or shoal,0.3,1.55
5.556,0.1800,280.65,0.5,15.59,0,1.0000,1,land,Coronado shore or shoal,0.2,1.53
5.556,0.1800,281.15,0.5,21.15,0,1.0000,1,land,Coronado shore or shoal,0.3,1.45
5.556,0.1800,281.65,0.5,19.84,0,1.0000,1,land,Coronado shore or shoal,0.2,1.42
5.556,0.1800,282.15,0.5,18.32,0,1.0000,1,land,Coronado shore or shoal,0.3,1.37
5.556,0.1800,282.65,0.5,21.03,0,1.0000,1,land,Coronado shore or shoal,0.3,1.33
5.556,0.1800,283.15,0.5,21.66,0,1.0000,1,land,Coronado shore or shoal,0.3,1.29
5.556,0.1800,283.65,0.5,27.69,0,1.0000,1,land,Coronado shore or shoal,0.2,1.25
5.556,0.1800,284.15,0.5,26.32,0,1.0000,1,land,Coronado shore or shoal,0.2,1.20
5.556,0.1800,284.65,0.5,17.27,0,1.0000,1,land,Coronado shore or shoal,0.3,1.15
5.556,0.1800,285.15,0.5,22.42,0,1.0000,1,land,Coronado shore or shoal,0.2,1.09
5.556,0.1800,285.65,0.5,23.91,0,1.0000,1,land,Coronado shore or shoal,0.2,1.07
5.556,0.1800,286.15,0.5,31.36,0,1.0000,1,land,Coronado shore or shoal,0.2,1.04
5.556,0.1800,286.65,0.5,26.43,0,1.0000,1,land,Coronado shore or shoal,0.2,1.01
5.556,0.1800,287.15,0.5,22.89,0,1.0000,1,land,Coronado shore or shoal,0.2,0.99
5.556,0.1800,287.65,0.5,26.33,0,1.0000,1,land,Coronado shore or shoal,0.2,0.96
5.556,0.1800,288.15,0.5,26.92,0,1.0000,1,land,Coronado shore or shoal,0.3,0.93
5.556,0.1800,288.65,0.5,28.31,0,1.0000,1,land,Coronado shore or shoal,0.2,0.89
5.556,0.1800,289.15,0.5,29.64,0,1.0000,1,land,Coronado shore or shoal,0.3,0.86
5.556,0.1800,289.65,0.5,20.57,0,1.0000,1,land,Coronado shore or shoal,0.3,0.85
5.556,0.1800,290.15,0.5,23.00,0,1.0000,1,land,Coronado shore or shoal,0.3,0.84
5.556,0.1800,290.65,0.5,24.67,0,1.0000,1,land,Coronado shore or shoal,0.3,0.82
5.556,0.1800,291.15,0.5,29.21,0,1.0000,1,land,Coronado shore or shoal,0.2,0.81
5.556,0.1800,291.65,0.5,23.03,0,1.0000,1,land,Coronado shore or shoal,0.1,0.79
5.556,0.1800,292.15,0.5,36.38,0,1.0000,1,land,Coronado shore or shoal,0.3,0.77
5.556,0.1800,292.65,0.5,40.39,0,1.0000,1,land,Coronado shore or shoal,0.1,0.75
5.556,0.1800,293.15,0.5,20.34,0,1.0000,1,land,Coronado shore or shoal,0.0,0.73
5.556,0.1800,293.65,0.5,16.51,0,1.0000,1,land,Coronado shore or shoal,0.1,0.72
5.556,0.1800,294.15,0.5,21.86,0,1.0000,1,land,Coronado shore or shoal,0.0,0.72
5.556,0.1800,294.65,0.5,17.67,0,1.0000,1,land,Coronado shore or shoal,0.2,0.70
5.556,0.1800,295.15,0.5,19.83,0,1.0000,1,land,Coronado shore or shoal,0.2,0.70
5.556,0.1800,295.65,0.5,25.43,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
5.556,0.1800,296.15,0.5,25.01,0,1.0000,1,land,Coronado shore or shoal,0.2,0.67
5.556,0.1800,296.65,0.5,27.42,0,1.0000,1,land,Coronado shore or shoal,0.3,0.65
5.556,0.1800,297.15,0.5,23.77,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
5.556,0.1800,297.65,0.5,20.72,0,1.0000,1,land,Coronado shore or shoal,0.3,0.63
5.556,0.1800,298.15,0.5,25.85,0,1.0000,1,land,Coronado shore or shoal,0.2,0.62
5.556,0.1800,298.65,0.5,26.72,0,1.0000,1,land,Coronado shore or shoal,0.2,0.62
5.556,0.1800,299.15,0.5,27.79,0,1.0000,1,land,Coronado shore or shoal,0.2,0.61
5.556,0.1800,299.65,0.5,27.89,0,1.0000,1,land,Coronado shore or shoal,0.2,0.60
5.556,0.1800,300.15,0.5,23.14,0,1.0000,1,land,Coronado shore or shoal,0.3,0.59
5.556,0.1800,300.65,0.5,24.11,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
5.556,0.1800,301.15,0.5,24.89,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
5.556,0.1800,301.65,0.5,24.69,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
5.556,0.1800,302.15,0.5,26.57,0,1.0000,1,land,Coronado shore or shoal,0.3,0.55
5.556,0.1800,302.65,0.5,29.33,0,1.0000,1,land,Coronado shore or shoal,0.2,0.54
5.556,0.1800,303.15,0.5,25.54,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
5.556,0.1800,303.65,0.5,23.04,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
5.556,0.1800,304.15,0.5,23.52,0,1.0000,1,land,Coronado shore or shoal,0.2,0.52
5.556,0.1800,304.65,0.5,23.66,0,1.0000,1,land,Coronado shore or shoal,0.3,0.51
5.556,0.1800,305.15,0.5,23.34,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
5.556,0.1800,305.65,0.5,27.14,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
5.556,0.1800,306.15,0.5,25.09,0,1.0000,1,land,Coronado shore or shoal,0.3,0.49
5.556,0.1800,306.65,0.5,24.66,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
5.556,0.1800,307.15,0.5,24.80,0,1.0000,1,land,Coronado shore or shoal,0.2,0.48
5.556,0.1800,307.65,0.5,27.26,0,1.0000,1,land,Coronado shore or shoal,0.3,0.47
5.556,0.1800,308.15,0.5,26.16,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
5.556,0.1800,308.65,0.5,26.45,0,1.0000,1,land,Coronado shore or shoal,0.2,0.46
5.556,0.1800,309.15,0.5,26.35,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
5.556,0.1800,309.65,0.5,26.21,0,1.0000,1,land,Coronado shore or shoal,0.2,0.44
5.556,0.1800,310.15,0.5,27.38,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
5.556,0.1800,310.65,0.5,28.03,0,1.0000,1,land,Coronado shore or shoal,0.3,0.43
5.263,0.1900,131.15,0.5,58.12,0,1.0000,1,land,Coronado shore or shoal,0.2,0.45
5.263,0.1900,131.65,0.5,57.81,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
5.263,0.1900,132.15,0.5,57.26,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
5.263,0.1900,132.65,0.5,55.25,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
5.263,0.1900,133.15,0.5,53.62,0,1.0000,1,land,Coronado shore or shoal,0.2,0.46
5.263,0.1900,133.65,0.5,53.48,0,1.0000,1,land,Coronado shore or shoal,0.2,0.46
5.263,0.1900,134.15,0.5,57.54,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
5.263,0.1900,134.65,0.5,60.00,0,1.0000,1,land,Coronado shore or shoal,0.2,0.47
5.263,0.1900,135.15,0.5,59.96,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
5.263,0.1900,135.65,0.5,58.83,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
5.263,0.1900,136.15,0.5,57.22,0,1.0000,1,land,Coronado shore or shoal,0.2,0.48
5.263,0.1900,136.65,0.5,55.45,0,1.0000,1,land,Coronado shore or shoal,0.3,0.49
5.263,0.1900,137.15,0.5,50.82,0,1.0000,1,land,Coronado shore or shoal,0.2,0.50
5.263,0.1900,137.65,0.5,51.60,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
5.263,0.1900,138.15,0.5,55.81,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
5.263,0.1900,138.65,0.5,58.65,0,1.0000,1,land,Coronado shore or shoal,0.2,0.51
5.263,0.1900,139.15,0.5,63.92,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
5.263,0.1900,139.65,0.5,54.31,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
5.263,0.1900,140.15,0.5,57.86,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
5.263,0.1900,140.65,0.5,58.69,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
5.263,0.1900,141.15,0.5,58.96,0,1.0000,1,land,Coronado shore or shoal,0.2,0.55
5.263,0.1900,141.65,0.5,58.03,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
5.263,0.1900,142.15,0.5,54.29,0,1.0000,1,land,Coronado shore or shoal,0.2,0.57
5.263,0.1900,142.65,0.5,59.05,0,1.0000,1,land,Coronado shore or shoal,0.2,0.59
5.263,0.1900,143.15,0.5,58.07,0,1.0000,1,land,Coronado shore or shoal,0.3,0.60
5.263,0.1900,143.65,0.5,57.65,0,1.0000,1,land,Coronado shore or shoal,0.3,0.61
5.263,0.1900,144.15,0.5,59.47,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
5.263,0.1900,144.65,0.5,61.02,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
5.263,0.1900,145.15,0.5,58.50,0,1.0000,1,land,Coronado shore or shoal,0.3,0.63
5.263,0.1900,145.65,0.5,55.89,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
5.263,0.1900,146.15,0.5,58.74,0,1.0000,1,land,Coronado shore or shoal,0.2,0.66
