generated_utc,cycle_utc,valid_utc,lead_h,wave_source,site,hs_m,hs_basis,depth_m,hs_5m_m,hs_window_m,hs_offshore_m,period_s,from_deg,build_sha
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T15:00:00Z,51,spectrum,buoy,1.116,buoy,,,,1.116,11.9,197.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T15:00:00Z,51,spectrum,coronado_north,1.054,breaking,2.16,0.921,0.776,1.116,11.9,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T15:00:00Z,51,spectrum,coronado_center,0.755,breaking,1.7,0.601,0.787,1.116,16.6,223.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T15:00:00Z,51,spectrum,coronado_south,0.649,breaking,1.58,0.513,0.776,1.116,11.9,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T18:00:00Z,54,spectrum,buoy,1.182,buoy,,,,1.182,11.1,200.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T18:00:00Z,54,spectrum,coronado_north,1.034,breaking,2.24,0.898,0.777,1.182,11.1,211.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T18:00:00Z,54,spectrum,coronado_center,0.764,breaking,1.74,0.623,0.789,1.182,14.5,225.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T18:00:00Z,54,spectrum,coronado_south,0.691,breaking,1.95,0.566,0.785,1.182,11.1,228.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T21:00:00Z,57,spectrum,buoy,1.327,buoy,,,,1.327,13.6,174.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T21:00:00Z,57,spectrum,coronado_north,1.039,breaking,2.37,0.89,0.783,1.327,15.6,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T21:00:00Z,57,spectrum,coronado_center,0.831,breaking,1.89,0.681,0.801,1.327,14.5,217.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-28T21:00:00Z,57,spectrum,coronado_south,0.799,breaking,1.7,0.645,0.812,1.327,10.4,239.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T00:00:00Z,60,spectrum,buoy,1.499,buoy,,,,1.499,13.6,173.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T00:00:00Z,60,spectrum,coronado_north,1.047,breaking,2.19,0.89,0.79,1.499,15.6,217.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T00:00:00Z,60,spectrum,coronado_center,0.918,breaking,1.72,0.751,0.817,1.499,14.5,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T00:00:00Z,60,spectrum,coronado_south,0.855,breaking,1.91,0.739,0.85,1.499,6.9,242.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T03:00:00Z,63,spectrum,buoy,1.572,buoy,,,,1.572,6.0,282.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T03:00:00Z,63,spectrum,coronado_north,1.033,breaking,2.27,0.881,0.786,1.572,15.6,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T03:00:00Z,63,spectrum,coronado_center,0.946,breaking,1.97,0.785,0.818,1.572,14.5,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T03:00:00Z,63,spectrum,coronado_south,0.896,breaking,1.96,0.783,0.864,1.572,6.9,247.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T06:00:00Z,66,spectrum,buoy,1.566,buoy,,,,1.566,6.5,283.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T06:00:00Z,66,spectrum,coronado_north,1.016,breaking,2.04,0.862,0.763,1.566,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T06:00:00Z,66,spectrum,coronado_center,0.954,breaking,1.93,0.797,0.793,1.566,16.6,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T06:00:00Z,66,spectrum,coronado_south,0.911,breaking,2.08,0.8,0.837,1.566,6.9,251.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T09:00:00Z,69,spectrum,buoy,1.472,buoy,,,,1.472,6.9,283.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T09:00:00Z,69,spectrum,coronado_north,0.988,breaking,2.18,0.84,0.732,1.472,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T09:00:00Z,69,spectrum,coronado_center,0.939,breaking,2.12,0.781,0.758,1.472,16.6,222.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T09:00:00Z,69,spectrum,coronado_south,0.906,breaking,1.98,0.776,0.79,1.472,9.0,253.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T12:00:00Z,72,spectrum,buoy,1.338,buoy,,,,1.338,7.4,284.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T12:00:00Z,72,spectrum,coronado_north,0.979,breaking,2.08,0.816,0.692,1.338,17.8,221.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T12:00:00Z,72,spectrum,coronado_center,0.922,breaking,1.79,0.748,0.717,1.338,17.8,237.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T12:00:00Z,72,spectrum,coronado_south,0.851,breaking,1.86,0.724,0.741,1.338,9.0,253.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T15:00:00Z,75,spectrum,buoy,1.193,buoy,,,,1.193,7.4,284.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T15:00:00Z,75,spectrum,coronado_north,0.956,breaking,1.86,0.792,0.647,1.193,17.8,221.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T15:00:00Z,75,spectrum,coronado_center,0.865,breaking,1.78,0.702,0.674,1.193,17.8,237.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T15:00:00Z,75,spectrum,coronado_south,0.784,breaking,1.95,0.656,0.698,1.193,9.0,254.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T18:00:00Z,78,spectrum,buoy,1.071,buoy,,,,1.071,6.9,282.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T18:00:00Z,78,spectrum,coronado_north,0.934,breaking,1.89,0.77,0.609,1.071,17.8,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T18:00:00Z,78,spectrum,coronado_center,0.811,breaking,1.77,0.661,0.637,1.071,17.8,236.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T18:00:00Z,78,spectrum,coronado_south,0.717,breaking,2.01,0.6,0.661,1.071,9.0,252.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T21:00:00Z,81,spectrum,buoy,1.03,buoy,,,,1.03,15.6,237.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T21:00:00Z,81,spectrum,coronado_north,0.912,breaking,1.78,0.757,0.584,1.03,14.5,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T21:00:00Z,81,spectrum,coronado_center,0.801,breaking,1.64,0.639,0.613,1.03,16.6,237.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-29T21:00:00Z,81,spectrum,coronado_south,0.725,breaking,1.77,0.578,0.639,1.03,8.5,251.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T00:00:00Z,84,spectrum,buoy,1.007,buoy,,,,1.007,15.6,241.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T00:00:00Z,84,spectrum,coronado_north,0.929,breaking,1.77,0.762,0.58,1.007,16.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T00:00:00Z,84,spectrum,coronado_center,0.815,breaking,1.49,0.64,0.612,1.007,16.6,237.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T00:00:00Z,84,spectrum,coronado_south,0.71,breaking,1.36,0.554,0.643,1.007,8.5,250.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T03:00:00Z,87,spectrum,buoy,1.011,buoy,,,,1.011,14.5,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T03:00:00Z,87,spectrum,coronado_north,0.935,breaking,1.95,0.773,0.584,1.011,16.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T03:00:00Z,87,spectrum,coronado_center,0.818,breaking,1.66,0.649,0.622,1.011,16.6,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T03:00:00Z,87,spectrum,coronado_south,0.715,breaking,1.47,0.556,0.66,1.011,8.5,253.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T06:00:00Z,90,spectrum,buoy,1.036,buoy,,,,1.036,14.5,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T06:00:00Z,90,spectrum,coronado_north,0.945,breaking,1.8,0.784,0.587,1.036,16.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T06:00:00Z,90,spectrum,coronado_center,0.826,breaking,1.69,0.664,0.63,1.036,16.6,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T06:00:00Z,90,spectrum,coronado_south,0.713,breaking,1.79,0.57,0.677,1.036,5.3,252.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T09:00:00Z,93,spectrum,buoy,1.0,buoy,,,,1.0,14.5,225.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T09:00:00Z,93,spectrum,coronado_north,0.935,breaking,1.78,0.781,0.577,1.0,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T09:00:00Z,93,spectrum,coronado_center,0.826,breaking,1.64,0.664,0.616,1.0,16.6,236.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T09:00:00Z,93,spectrum,coronado_south,0.711,breaking,1.67,0.564,0.657,1.0,5.3,253.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T12:00:00Z,96,spectrum,buoy,0.966,buoy,,,,0.966,14.5,226.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T12:00:00Z,96,spectrum,coronado_north,0.922,breaking,2.01,0.769,0.566,0.966,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T12:00:00Z,96,spectrum,coronado_center,0.802,breaking,1.77,0.644,0.599,0.966,16.6,237.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T12:00:00Z,96,spectrum,coronado_south,0.688,breaking,1.43,0.535,0.632,0.966,14.5,248.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T15:00:00Z,99,spectrum,buoy,0.926,buoy,,,,0.926,14.5,222.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T15:00:00Z,99,spectrum,coronado_north,0.927,breaking,1.84,0.769,0.563,0.926,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T15:00:00Z,99,spectrum,coronado_center,0.789,breaking,1.65,0.631,0.593,0.926,15.6,236.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T15:00:00Z,99,spectrum,coronado_south,0.652,breaking,1.42,0.512,0.621,0.926,14.5,247.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T18:00:00Z,102,spectrum,buoy,0.889,buoy,,,,0.889,15.6,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T18:00:00Z,102,spectrum,coronado_north,0.929,breaking,1.92,0.77,0.564,0.889,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T18:00:00Z,102,spectrum,coronado_center,0.768,breaking,1.72,0.623,0.593,0.889,15.6,235.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T18:00:00Z,102,spectrum,coronado_south,0.628,breaking,1.57,0.496,0.617,0.889,13.6,245.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T21:00:00Z,105,spectrum,buoy,0.855,buoy,,,,0.855,13.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T21:00:00Z,105,spectrum,coronado_north,0.93,breaking,1.86,0.771,0.563,0.855,15.6,221.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T21:00:00Z,105,spectrum,coronado_center,0.77,breaking,1.68,0.615,0.591,0.855,15.6,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-09-30T21:00:00Z,105,spectrum,coronado_south,0.62,breaking,1.53,0.482,0.613,0.855,13.6,244.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T00:00:00Z,108,spectrum,buoy,0.823,buoy,,,,0.823,13.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T00:00:00Z,108,spectrum,coronado_north,0.923,breaking,1.92,0.763,0.559,0.823,15.6,221.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T00:00:00Z,108,spectrum,coronado_center,0.775,breaking,1.63,0.611,0.586,0.823,15.6,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T00:00:00Z,108,spectrum,coronado_south,0.628,breaking,1.33,0.477,0.606,0.823,13.6,244.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T03:00:00Z,111,spectrum,buoy,0.798,buoy,,,,0.798,13.6,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T03:00:00Z,111,spectrum,coronado_north,0.919,breaking,1.83,0.756,0.555,0.798,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T03:00:00Z,111,spectrum,coronado_center,0.77,breaking,1.46,0.602,0.58,0.798,15.6,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T03:00:00Z,111,spectrum,coronado_south,0.611,breaking,1.27,0.46,0.598,0.798,13.6,243.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T06:00:00Z,114,spectrum,buoy,0.777,buoy,,,,0.777,13.6,216.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T06:00:00Z,114,spectrum,coronado_north,0.903,breaking,1.99,0.753,0.551,0.777,15.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T06:00:00Z,114,spectrum,coronado_center,0.75,breaking,1.47,0.595,0.576,0.777,14.5,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T06:00:00Z,114,spectrum,coronado_south,0.576,breaking,1.43,0.438,0.592,0.777,13.6,245.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T09:00:00Z,117,spectrum,buoy,0.765,buoy,,,,0.765,14.5,217.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T09:00:00Z,117,spectrum,coronado_north,0.907,breaking,1.75,0.753,0.549,0.765,14.5,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T09:00:00Z,117,spectrum,coronado_center,0.75,breaking,1.58,0.595,0.573,0.765,14.5,234.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T09:00:00Z,117,spectrum,coronado_south,0.564,breaking,1.27,0.429,0.588,0.765,12.7,244.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T12:00:00Z,120,spectrum,buoy,0.753,buoy,,,,0.753,14.5,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T12:00:00Z,120,spectrum,coronado_north,0.902,breaking,2.03,0.753,0.546,0.753,14.5,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T12:00:00Z,120,spectrum,coronado_center,0.751,breaking,1.46,0.596,0.57,0.753,14.5,232.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T12:00:00Z,120,spectrum,coronado_south,0.554,breaking,1.38,0.42,0.584,0.753,12.7,243.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T15:00:00Z,123,spectrum,buoy,0.735,buoy,,,,0.735,13.6,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T15:00:00Z,123,spectrum,coronado_north,0.906,breaking,1.74,0.751,0.542,0.735,14.5,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T15:00:00Z,123,spectrum,coronado_center,0.747,breaking,1.59,0.592,0.564,0.735,14.5,232.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T15:00:00Z,123,spectrum,coronado_south,0.541,breaking,1.25,0.406,0.578,0.735,12.7,241.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T18:00:00Z,126,spectrum,buoy,0.726,buoy,,,,0.726,13.6,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T18:00:00Z,126,spectrum,coronado_north,0.909,breaking,1.89,0.755,0.54,0.726,13.6,220.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T18:00:00Z,126,spectrum,coronado_center,0.728,breaking,1.63,0.587,0.561,0.726,14.5,233.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T18:00:00Z,126,spectrum,coronado_south,0.529,breaking,1.31,0.401,0.574,0.726,12.7,240.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T21:00:00Z,129,spectrum,buoy,0.74,buoy,,,,0.74,13.6,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T21:00:00Z,129,spectrum,coronado_north,0.928,breaking,1.88,0.775,0.547,0.74,13.6,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T21:00:00Z,129,spectrum,coronado_center,0.729,breaking,1.84,0.588,0.568,0.74,13.6,233.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-01T21:00:00Z,129,spectrum,coronado_south,0.528,breaking,1.32,0.401,0.581,0.74,12.7,239.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T00:00:00Z,132,spectrum,buoy,0.778,buoy,,,,0.778,12.7,215.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T00:00:00Z,132,spectrum,coronado_north,0.961,breaking,2.24,0.815,0.568,0.778,13.6,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T00:00:00Z,132,spectrum,coronado_center,0.756,breaking,1.51,0.607,0.589,0.778,13.6,232.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T00:00:00Z,132,spectrum,coronado_south,0.551,breaking,1.37,0.415,0.604,0.778,12.7,235.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T03:00:00Z,135,spectrum,buoy,0.826,buoy,,,,0.826,12.7,215.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T03:00:00Z,135,spectrum,coronado_north,1.014,breaking,2.05,0.867,0.6,0.826,12.7,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T03:00:00Z,135,spectrum,coronado_center,0.792,breaking,1.54,0.629,0.624,0.826,13.6,231.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T03:00:00Z,135,spectrum,coronado_south,0.563,breaking,1.19,0.42,0.643,0.826,11.9,233.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T06:00:00Z,138,spectrum,buoy,0.853,buoy,,,,0.853,12.7,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T06:00:00Z,138,spectrum,coronado_north,1.059,breaking,2.19,0.914,0.627,0.853,12.7,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T06:00:00Z,138,spectrum,coronado_center,0.805,breaking,1.75,0.647,0.65,0.853,13.6,231.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T06:00:00Z,138,spectrum,coronado_south,0.567,breaking,1.22,0.426,0.667,0.853,11.9,231.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T09:00:00Z,141,spectrum,buoy,0.86,buoy,,,,0.86,11.9,216.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T09:00:00Z,141,spectrum,coronado_north,1.087,breaking,2.48,0.949,0.648,0.86,12.7,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T09:00:00Z,141,spectrum,coronado_center,0.803,breaking,1.63,0.656,0.668,0.86,12.7,230.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T09:00:00Z,141,spectrum,coronado_south,0.554,breaking,1.26,0.424,0.682,0.86,11.9,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T12:00:00Z,144,spectrum,buoy,0.859,buoy,,,,0.859,11.9,215.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T12:00:00Z,144,spectrum,coronado_north,1.106,breaking,2.5,0.969,0.661,0.859,12.7,219.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T12:00:00Z,144,spectrum,coronado_center,0.802,breaking,1.65,0.655,0.678,0.859,12.7,230.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T12:00:00Z,144,spectrum,coronado_south,0.543,breaking,1.26,0.418,0.688,0.859,10.4,227.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T15:00:00Z,147,spectrum,buoy,0.843,buoy,,,,0.843,11.9,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T15:00:00Z,147,spectrum,coronado_north,1.113,breaking,2.58,0.978,0.669,0.843,12.7,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T15:00:00Z,147,spectrum,coronado_center,0.797,breaking,1.66,0.652,0.684,0.843,11.9,230.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T15:00:00Z,147,spectrum,coronado_south,0.539,breaking,1.26,0.412,0.69,0.843,10.4,225.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T18:00:00Z,150,spectrum,buoy,0.837,buoy,,,,0.837,11.9,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T18:00:00Z,150,spectrum,coronado_north,1.107,breaking,2.31,0.981,0.674,0.837,11.9,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T18:00:00Z,150,spectrum,coronado_center,0.809,breaking,1.75,0.653,0.687,0.837,11.9,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T18:00:00Z,150,spectrum,coronado_south,0.529,breaking,1.35,0.41,0.692,0.837,10.4,225.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T21:00:00Z,153,spectrum,buoy,0.853,buoy,,,,0.853,11.9,214.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T21:00:00Z,153,spectrum,coronado_north,1.108,breaking,2.33,0.976,0.674,0.853,11.9,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T21:00:00Z,153,spectrum,coronado_center,0.804,breaking,1.91,0.655,0.686,0.853,11.9,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-02T21:00:00Z,153,spectrum,coronado_south,0.533,breaking,1.37,0.412,0.691,0.853,10.4,226.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T00:00:00Z,156,spectrum,buoy,0.868,buoy,,,,0.868,11.1,217.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T00:00:00Z,156,spectrum,coronado_north,1.091,breaking,2.62,0.964,0.669,0.868,11.1,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T00:00:00Z,156,spectrum,coronado_center,0.814,breaking,1.65,0.654,0.683,0.868,11.9,230.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T00:00:00Z,156,spectrum,coronado_south,0.55,breaking,1.29,0.421,0.69,0.868,10.4,228.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T03:00:00Z,159,spectrum,buoy,0.889,buoy,,,,0.889,11.1,215.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T03:00:00Z,159,spectrum,coronado_north,1.079,breaking,2.4,0.944,0.66,0.889,11.1,218.0,a1d8e7b
